source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason	title_abstract_sha256
SF-2026-ARXIV-2606-29752	2606.29752	not_routed_by_keyword_contract	LEIQ-Assessor: Multi-dimensional Quality Assessment of Low-light Enhanced Images via Multi-task Learning	Low-light image enhancement algorithms (LIEAs) aim to improve the visibility of images captured under poor illumination. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《LEIQ-Assessor: Multi-dimensional Quality Assessment of Low-light Enhanced Images via Multi-task Learning》：摘要明确“Low-light image enhancement algorithms (LIEAs) aim to improve the visibility of images captured under poor illumination. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	b47ffb8c033c25fe53bcd114c96d2f40832ca8d6a3f091e198bf53967b2b159e
SF-2026-ARXIV-2606-29755	2606.29755	not_routed_by_keyword_contract	Multi-UAV Formation Cooperative Obstacle Avoidance and Adaptive Shape Deformation Control in Complex Environments Based on BI-APF-RRT and Affine Transformation	Aiming at the problem that obstacle avoidance flexibility and formation integrity are difficult to coexist in multi-UAV formation motion in complex obstacle environments , and that the traditional artificial potential field (APF) method easily falls into local optima, a cooperative obstacle avoidance algorithm for multi-UAV formations integrating BI-APF-RRT and affine transformation is proposed. 	closed_pre_denominator	embodied_task_local_method	—	《Multi-UAV Formation Cooperative Obstacle Avoidance and Adaptive Shape Deformation Control in Complex Environments Based on BI-APF-RRT and Affine Transformation》：摘要明确“Aiming at the problem that obstacle avoidance flexibility and formation integrity are difficult to coexist in multi-UAV formation motion in complex obstacle environments , and that the traditional artificial potential field (APF) method easily falls into local optima, a cooperative obstacle avoidance algorithm for multi-UAV formations integrating BI-APF-RRT and affine transformation is proposed. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	4471400042991ca4e41ba39a35f1c4de1ebf045bc2b6cf41b2092cdcbe1f8e11
SF-2026-ARXIV-2606-29757	2606.29757	not_routed_by_keyword_contract	Cross-Spectral Stereo Inertial Odometry	Standard stereo VIO focuses exclusively on the benefit of metric scale via single-spectrum baselines, often overlooking the risks of spectral redundancy. 	closed_pre_denominator	route_negative_no_durable_ai_system_delta	—	《Cross-Spectral Stereo Inertial Odometry》：摘要明确“Standard stereo VIO focuses exclusively on the benefit of metric scale via single-spectrum baselines, often overlooking the risks of spectral redundancy. ”；据此关闭，因为route-negative 复核确认没有改变长期 AI-System state/data/control 或 evaluation owner。	141d617686d12bdffecd5f05e463b86a96c1da6e1fcaf492b6a68cbb0aabb7d8
SF-2026-ARXIV-2606-29758	2606.29758	core_daily_semantic_review_required	PS-PPO: Prefix-Sampling PPO for Critic-Free RLHF	Reinforcement Learning from Human Feedback (RLHF) for Large Language Models increasingly relies on critic-free methods as a practical alternative to actor--critic training. 	retained	durable_system_candidate	TRAIN-RLHF	以 prefix sampling 恢复 critic-free RLHF 截断位置的信用分配并改变显存/计算权衡。	f125cdc225c490b9bb1758c73c231245b0499fef5fcb5666f654559a9d19225b
SF-2026-ARXIV-2606-29759	2606.29759	not_routed_by_keyword_contract	GoodDiffusion: Proactive Copyright Protection for Diffusion Bridge Models via Learnable Sample-specific Signatures	This paper tackles the challenging problem of developing a proactive copyright protection mechanism that cuts off unauthorized use of diffusion bridge models. 	closed_pre_denominator	route_negative_no_durable_ai_system_delta	—	《GoodDiffusion: Proactive Copyright Protection for Diffusion Bridge Models via Learnable Sample-specific Signatures》：摘要明确“This paper tackles the challenging problem of developing a proactive copyright protection mechanism that cuts off unauthorized use of diffusion bridge models. ”；据此关闭，因为route-negative 复核确认没有改变长期 AI-System state/data/control 或 evaluation owner。	4f694c46792b15378384ecfd65c087d3e09b6a6acd81f3a9131d290b660a62f0
SF-2026-ARXIV-2606-29760	2606.29760	not_routed_by_keyword_contract	MR-IQA: A Unified Margin View of Regression and Ranking for Blind Image Quality Assessment	Blind image quality assessment (BIQA) is commonly built on two basic learning paradigms: regression and ranking. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《MR-IQA: A Unified Margin View of Regression and Ranking for Blind Image Quality Assessment》：摘要明确“Blind image quality assessment (BIQA) is commonly built on two basic learning paradigms: regression and ranking. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	597cf65ebb9a99e1d8b754342092b027d89192c90e51c2066ec7a9e96eb1e9a9
SF-2026-ARXIV-2606-29762	2606.29762	core_daily_semantic_review_required	Do Recommendation Algorithms Work When Users Are LLM Agents? A Case Study on Moltbook	Large language model (LLM) agents are increasingly populating web platforms, raising a fundamental question for recommender systems: do algorithms designed for human users still work when users are LLM agents that may not have well-defined content consumption preferences? 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Do Recommendation Algorithms Work When Users Are LLM Agents? A Case Study on Moltbook》：摘要明确“Large language model (LLM) agents are increasingly populating web platforms, raising a fundamental question for recommender systems: do algorithms designed for human users still work when users are LLM agents that may not have well-defined content consumption preferences? ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	ad4d2917f599d6b12296e90ad687a5b67730b1d38975820e05510e57f195595b
SF-2026-ARXIV-2606-29763	2606.29763	core_daily_semantic_review_required	TopoAgent: An Agentic Framework for Automated Topology Learning in Medical Imaging	Topological data analysis (TDA), particularly persistent homology (PH), captures geometric structural properties in medical images (e.g., connected components, loops, shape characteristics), which conventional pixel-level deep learning approaches often neglect. 	closed_pre_denominator	domain_local_evidence	—	《TopoAgent: An Agentic Framework for Automated Topology Learning in Medical Imaging》：摘要明确“Topological data analysis (TDA), particularly persistent homology (PH), captures geometric structural properties in medical images (e.g., connected components, loops, shape characteristics), which conventional pixel-level deep learning approaches often neglect. ”；据此关闭，因为证据绑定医疗或分子任务，未建立可迁移的 AI-System owner 或发布合同。	c45149ca1a4bb51cc66e2f19ffc88b5210d5a08523f1a0709f0bca1368b7488b
SF-2026-ARXIV-2606-29766	2606.29766	keyword_daily_semantic_review_required	Trajectory Optimization for Collision-Aware Redundant Robotic Multi-Axis Additive Manufacturing by Constrained Gradient Projection	Redundant robotic multi-axis additive manufacturing (MAAM) enables support-free and conformal fabrication, but trajectory optimization for long-horizon paths remains challenging under strict deposition-position constraints and time-varying collision constraints. 	closed_pre_denominator	embodied_task_local_method	—	《Trajectory Optimization for Collision-Aware Redundant Robotic Multi-Axis Additive Manufacturing by Constrained Gradient Projection》：摘要明确“Redundant robotic multi-axis additive manufacturing (MAAM) enables support-free and conformal fabrication, but trajectory optimization for long-horizon paths remains challenging under strict deposition-position constraints and time-varying collision constraints. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	29c4a001368347376e898e1ebbc7ac9080f03cbc680ed091a6aef4110272458a
SF-2026-ARXIV-2606-29771	2606.29771	core_daily_semantic_review_required	CLQT: A Closed-Loop, Cost-Aware, Strategy-Consistent Benchmark for Diagnostic Evaluation of LLM Portfolio-Management Agents	LLM agents are increasingly cast as autonomous portfolio managers, and benchmarks have moved from financial question-answering to sequential trading. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《CLQT: A Closed-Loop, Cost-Aware, Strategy-Consistent Benchmark for Diagnostic Evaluation of LLM Portfolio-Management Agents》：摘要明确“LLM agents are increasingly cast as autonomous portfolio managers, and benchmarks have moved from financial question-answering to sequential trading. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	59341718d2e38adb45ab0becc8b6daaf4713043a3eddbe9d8a340e370950956b
SF-2026-ARXIV-2606-29773	2606.29773	core_daily_semantic_review_required	GLIP: Graph and LLM Joint Pretraining for Graph-Level Tasks	Graphs are widely used to model relational systems, with applications in domains such as social networks, finance, and biomedicine. 	closed_pre_denominator	model_or_task_local_delta	—	《GLIP: Graph and LLM Joint Pretraining for Graph-Level Tasks》：摘要明确“Graphs are widely used to model relational systems, with applications in domains such as social networks, finance, and biomedicine. ”；据此关闭，因为局部模型结构或任务指标提升不足以改变长期训练、推理或平台判断。	ff45b56266b5a99d1503e4a32e1d138269970311f87bd32c80ace55cad95da1a
SF-2026-ARXIV-2606-29774	2606.29774	keyword_daily_semantic_review_required	Analytic Concept-Centric Memory for Agentic Embodied Manipulation	Long-horizon embodied manipulation requires agents to remember persistent objects, track changing scene states, and reuse prior interaction knowledge. 	closed_pre_denominator	embodied_task_local_method	—	《Analytic Concept-Centric Memory for Agentic Embodied Manipulation》：摘要明确“Long-horizon embodied manipulation requires agents to remember persistent objects, track changing scene states, and reuse prior interaction knowledge. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	eb04f894be607f3925e8d017bc6729b6ed176f7f86095988ff276774a41d4062
SF-2026-ARXIV-2606-29775	2606.29775	core_daily_semantic_review_required	SMART-MIG: A Learning Framework for Scalable and Energy-Efficient GPU Scheduling	The emergence of Multi-Instance GPU (MIG) technology enables us to run smaller machine learning models on partitions of a GPU rather than the entire device, thus improving utilization and reducing energy consumption, albeit with potential performance trade-offs. 	retained	durable_system_candidate	PLATFORM-GPU-SCHEDULER	把 MIG 切分、性能与能耗纳入可学习的集群调度状态。	3d8e731c4f9baeabd1c0a489d18aaf925a83dce87fd7bfeceaeed5050855cf29
