arxiv_id	title	status	reason	owner	score	disposition
2605.24502	Implicit Binarization via Complex Phase Dynamics in Combinatorial Optimization	pre_denominator_closure	`Implicit Binarization via Complex Phase Dynamics in Combinatorial Optimization`（cond-mat.stat-mech, cs.LG, math.CO, physics.comp-ph）：We introduce a physics-inspired continuous relaxation framework that yields substantially improved solutions for NP-hard combinatorial optimization problems, including Quadratic Unconstrained Binary Optimization (QUBO), binary sparse coding, and planted-solution Ising models. By parameterizing discrete binary variables as continuous wave-like states on the complex unit circle, we inherently smooth highly non-convex energy landscapes. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24503	FoodMonitor: Benchmarking MLLMs for Explainable Compliance Analysis	pre_denominator_closure	`FoodMonitor: Benchmarking MLLMs for Explainable Compliance Analysis`（cs.AI, cs.CV）：As AI-powered compliance monitoring becomes increasingly important in public governance and industrial safety, the ability to provide verifiable evidence and traceable accountability signals is essential. However, existing video anomaly detection datasets focus on event-level binary classification, lacking the rule-driven, explainable analysis required for real-world compliance scenarios. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24508	FDDet: Achieving Data-Efficient Food Defect Detection Under Real-World Scenarios	pre_denominator_closure	`FDDet: Achieving Data-Efficient Food Defect Detection Under Real-World Scenarios`（cs.CV）：Food defect detection is critical for automated quality control, yet existing studies lack unified benchmarks and suffer from data scarcity. We introduce FDD-48, a comprehensive dataset with fine-grained annotations across 13 food types and 48 defect categories under diverse real-world conditions. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24509	Φ-Noise: Training-Free Temporal Video Conditioning via Phase-Based Noise Manipulation	pre_denominator_closure	`Φ-Noise: Training-Free Temporal Video Conditioning via Phase-Based Noise Manipulation`（cs.AI, cs.CV, cs.GR, cs.LG）：Latent video diffusion models generate videos by progressively transforming Gaussian noise into realistic samples conditioned on text or visual inputs. However, existing conditioning methods often require additional training and computational overhead. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24513	Zeroth-Order Nonconvex Nonsmooth Optimization with Heavy-Tailed Noise	pre_denominator_closure	`Zeroth-Order Nonconvex Nonsmooth Optimization with Heavy-Tailed Noise`（cs.LG）：This paper considers the nonconvex nonsmooth problem in which the objective function is Lipschitz continuous. We focus on the stochastic setting where the algorithm can access stochastic function value evaluations with heavy-tailed noise, which is prevalent in many popular machine learning applications. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24515	Lake Detection and Water Quality Estimation in Sentinel-2 Data	pre_denominator_closure	`Lake Detection and Water Quality Estimation in Sentinel-2 Data`（cs.LG）：With climate change and increasing human pressure on natural landscapes, inland water resources are becoming progressively scarcer, more vulnerable, and more difficult to manage sustainably. Reliable and automated methods for detecting, monitoring, and assessing surface water bodies are therefore of growing scientific and practical importance. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24516	Adaptive Punishment for Cooperation in Mixed-Motive Games	pre_denominator_closure	`Adaptive Punishment for Cooperation in Mixed-Motive Games`（cs.AI, cs.MA）：Mixed-motive scenarios are ubiquitous in real-world multi-agent interactions, where self-interested agents often defect for immediate rewards, overlooking the potential of altruistic cooperation to improve long-term gains and collective welfare. Peer punishment can deter defection, but as costly second-order altruism, its persistent imposition may undermine the punisher's interests. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24517	ECHO: Terminal Agents Learn World Models for Free	retained	We introduce ECHO (Environment Cross-entropy Hybrid Objective), a hybrid objective that combines the standard policy-gradient loss on action tokens with an auxiliary loss that trains the policy to predict environment observation tokens resulting from its own actions.	MULTIMODAL-WORLD-MODELS	8	No Change — Existing Coverage
2605.24518	Grammatically-Guided Sparse Attention for Efficient and Interpretable Transformers	pre_denominator_closure	`Grammatically-Guided Sparse Attention for Efficient and Interpretable Transformers`（cs.AI, cs.CL）：The quadratic complexity of self-attention in Transformer models remains a significant bottleneck for processing long sequences and deploying large language models efficiently. For this approach, there has been significant research into Sparse Attention, and Deepseek Sparse Attention has combined various methods of creating segments of tokens to reduce the time complexity. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24520	AnnotateMissense: a genome-wide annotation and benchmarking framework for missense pathogenicity prediction	pre_denominator_closure	`AnnotateMissense: a genome-wide annotation and benchmarking framework for missense pathogenicity prediction`（cs.LG, q-bio.GN）：Missense variant interpretation remains challenging because pathogenicity depends on heterogeneous evidence from population frequency, evolutionary conservation, transcript context, amino acid substitution severity, prior pathogenicity predictors and protein-language-model-derived features. We present AnnotateMissense, a scalable annotation, benchmarking and genome-wide prediction framework for missense variant interpretation. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
