arxiv_id	identity	published_v1_utc	primary_category	route	decision	title	closure_reason	false_negative_audit
2505.00364	2505.00364v1	2025-05-01T07:22:51Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	From GNNs to Trees: Multi-Granular Interpretability for Graph Neural Networks	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Interpretable Graph Neural Networks (GNNs) aim to reveal the underlying reasoning behind model predictions, attributing their decisions to specific subgraphs that are informative.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00365	2505.00365v1	2025-05-01T07:26:35Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	SacFL: Self-Adaptive Federated Continual Learning for Resource-Constrained End Devices	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The proliferation of end devices has led to a distributed computing paradigm, wherein on-device machine learning models continuously process diverse data generated by these devices.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00367	2505.00367v2	2025-05-01T07:37:18Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	KoACD: The First Korean Adolescent Dataset for Cognitive Distortion Analysis via Role-Switching Multi-LLM Negotiation	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Cognitive distortion refers to negative thinking patterns that can lead to mental health issues like depression and anxiety in adolescents.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00368	2505.00368v1	2025-05-01T07:39:11Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Urban Air Mobility as a System of Systems: An LLM-Enhanced Holonic Approach	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Urban Air Mobility (UAM) is an emerging System of System (SoS) that faces challenges in system architecture, planning, task management, and execution.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00369	2505.00369v2	2025-05-01T07:46:03Z	cs.CV	keyword_filtered	pre_denominator_closure	Automated segmentation of pediatric neuroblastoma on multi-modal MRI: Results of the SPPIN challenge at MICCAI 2023	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Surgery plays an important role within the treatment for neuroblastoma, a common pediatric cancer.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00374	2505.00374v1	2025-05-01T07:57:23Z	eess.IV	keyword_filtered	pre_denominator_closure	Towards Lightweight Hyperspectral Image Super-Resolution with Depthwise Separable Dilated Convolutional Network	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Deep neural networks have demonstrated highly competitive performance in super-resolution (SR) for natural images by learning mappings from low-resolution (LR) to high-resolution (HR) images.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00375	2505.00375v1	2025-05-01T08:00:22Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Learning to Estimate Package Delivery Time in Mixed Imbalanced Delivery and Pickup Logistics Services	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Accurately estimating package delivery time is essential to the logistics industry, which enables reasonable work allocation and on-time service guarantee.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00378	2505.00378v1	2025-05-01T08:12:03Z	cs.CV	keyword_filtered	pre_denominator_closure	Cues3D: Unleashing the Power of Sole NeRF for Consistent and Unique Instances in Open-Vocabulary 3D Panoptic Segmentation	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Open-vocabulary 3D panoptic segmentation has recently emerged as a significant trend.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00380	2505.00380v1	2025-05-01T08:15:48Z	cs.CV	keyword_filtered	pre_denominator_closure	The Invisible Threat: Evaluating the Vulnerability of Cross-Spectral Face Recognition to Presentation Attacks	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Cross-spectral face recognition systems are designed to enhance the performance of facial recognition systems by enabling cross-modal matching under challenging operational conditions.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00382	2505.00382v1	2025-05-01T08:19:24Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Approximation to Deep Q-Network by Stochastic Delay Differential Equations	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Despite the significant breakthroughs that the Deep Q-Network (DQN) has brought to reinforcement learning, its theoretical analysis remains limited.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.09630	2505.09630v3	2025-05-01T08:19:51Z	q-bio.QM	keyword_filtered	pre_denominator_closure	Generative diffusion model surrogates for mechanistic agent-based biological models	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Mechanistic, multicellular, agent-based models are commonly used to investigate tissue, organ, and organism-scale biology at single-cell resolution.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00384	2505.00384v3	2025-05-01T08:20:10Z	math.NA	core_daily_semantic_review_required	pre_denominator_closure	Improving the scalability of a high-order atmospheric dynamics solver based on the deal.II library	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: We present recent advances on the massively parallel performance of a numerical scheme for atmosphere dynamics applications based on the deal.II library.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00389	2505.00389v1	2025-05-01T08:27:14Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	CSE-SFP: Enabling Unsupervised Sentence Representation Learning via a Single Forward Pass	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: As a fundamental task in Information Retrieval and Computational Linguistics, sentence representation has profound implications for a wide range of practical applications such as text clustering, content analysis, questi	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00753	2505.00753v5	2025-05-01T08:29:26Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	LLM-Based Human-Agent Collaboration and Interaction Systems: A Survey	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: Recent advances in large language models (LLMs) have sparked growing interest in building fully autonomous agents.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00393	2505.00393v2	2025-05-01T08:30:15Z	cs.DB	keyword_filtered	pre_denominator_closure	S3AND: Efficient Subgraph Similarity Search Under Aggregated Neighbor Difference Semantics (Technical Report)	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: For the past decades, the \textit{subgraph similarity search} over a large-scale data graph has become increasingly important and crucial in many real-world applications, such as social network analysis, bioinformatics n	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
