arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.17275	SF-2026-ARXIV-2605-17275	A Hybrid Gaussian Process Regression Framework for Stable Volatility-Covariance Estimation: Evidence from Global Equity Indices	pre_denominator_closure	`A Hybrid Gaussian Process Regression Framework for Stable Volatility-Covariance Estimation: Evidence from Global Equity Indices` 针对 Accurate forecasting of the Volatility-Covariance Matrix (VCV) is central to regulatory capital adequacy processes such as the Internal Capital Adequacy Assessment Process (ICAAP) and the Comprehensive Capital Analysis and Review (CCAR).；摘要证据边界为 Evaluated using an expanding window forward-chaining cross-validation scheme over June 2020 -June 2025, the GPR-HS framework achieves regulatory compliance in the majority of test splits; including a 100% ES pass rate at the portfolio…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17276	SF-2026-ARXIV-2605-17276	How Do Electrocardiogram Models Scale?	pre_denominator_closure	`How Do Electrocardiogram Models Scale?` 针对 In this work, we systematically investigate neural and loss-to-loss scaling laws within the ECG domain.；摘要证据边界为 Our results suggest that the path to effective ECG foundation models lies in the strategic alignment of architecture and paradigm rather than brute-force scaling.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17278	SF-2026-ARXIV-2605-17278	A2RBench: An Automatic Paradigm for Formally Verifiable Abstract Reasoning Benchmark Generation	pre_denominator_closure	`A2RBench: An Automatic Paradigm for Formally Verifiable Abstract Reasoning Benchmark Generation` 针对 To address this, we introduce an automated pipeline named A2RBench, encompassing generation, expansion, evaluation, and analysis.；摘要证据边界为 To address this, we introduce an automated pipeline named A2RBench, encompassing generation, expansion, evaluation, and analysis.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17279	SF-2026-ARXIV-2605-17279	Rover: Context-aware Conflict Resolution with LLM	pre_denominator_closure	`Rover: Context-aware Conflict Resolution with LLM` 针对 Existing solutions, including program analysis and machine learning, show promise but face critical limitations.；摘要证据边界为 Existing solutions, including program analysis and machine learning, show promise but face critical limitations.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17281	SF-2026-ARXIV-2605-17281	ContractBench: Can LLM Agents Preserve Observation Contracts?	retained	工具 observation 中的 presigned URL、session token 与 OAuth state 是带 byte-integrity 和 expiry 的 contract；模型只能传递，不能自由改写或延迟复用。	deep_complete	accessible	AGENT-TOOL-CALLING	Integrate
2605.17282	SF-2026-ARXIV-2605-17282	FEG-Pro: Forecast-Error Growth Profiling for Finite-Horizon Instability Analysis of Nonlinear Time Series	pre_denominator_closure	`FEG-Pro: Forecast-Error Growth Profiling for Finite-Horizon Instability Analysis of Nonlinear Time Series` 针对 We propose FEG-Pro, a forecast-error growth profiling framework for nonlinear scalar time series.；摘要证据边界为 Full-record experiments show good agreement in quasi-linear cases and meaningful curve-shape information in curved or weak profiles.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17283	SF-2026-ARXIV-2605-17283	OProver: A Unified Framework for Agentic Formal Theorem Proving	pre_denominator_closure	`OProver: A Unified Framework for Agentic Formal Theorem Proving` 针对 We present OProver, a unified framework for agentic formal theorem proving in Lean 4, in which failed proof attempts are iteratively revised using retrieved compiler verified proofs and Lean compiler feedback.；摘要证据边界为 Across five benchmarks, OProver-32B attains the best Pass@32 on MiniF2F (93.3%), ProverBench (58.2%), and PutnamBench (11.3%), and ranks second on MathOlympiad (22.8%) and ProofNet (33.2%) more top placements than any prior open-weight whole-proof prover.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17284	SF-2026-ARXIV-2605-17284	CLAP: Contrastive Latent-space Prompt Optimization for End-to-end Autonomous Driving	pre_denominator_closure	`CLAP: Contrastive Latent-space Prompt Optimization for End-to-end Autonomous Driving` 针对 In this paper, we present a method that addresses the long-tail challenging scenes beyond data scaling and model training.；摘要证据边界为 On the NAVSIM benchmark with various state-of-the-art VLA backbones, CLAP reduces challenging scenario planning error by 24% with no regression on normal frames, significantly improving planning performance.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17285	SF-2026-ARXIV-2605-17285	UNR-Explainer: Counterfactual Explanations for Unsupervised Node Representation Learning Models	pre_denominator_closure	`UNR-Explainer: Counterfactual Explanations for Unsupervised Node Representation Learning Models` 针对 To bridge this gap, we introduce a method for generating counterfactual (CF) explanations in unsupervised node representation learning.；摘要证据边界为 The proposed method demonstrates superior performance on diverse datasets for unsupervised GraphSAGE and DGI.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17286	SF-2026-ARXIV-2605-17286	HyperVision: A Channel-Adaptive Ground-Based Hyperspectral Vision Pre-trained Backbone	pre_denominator_closure	`HyperVision: A Channel-Adaptive Ground-Based Hyperspectral Vision Pre-trained Backbone` 针对 To address these challenges and enable universal perception, we propose HyperVision, the first ground-based hyperspectral pre-trained backbone.；摘要证据边界为 The source code and pre-trained models are available at https://github.com/lronkitty/HyperVision.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17287	SF-2026-ARXIV-2605-17287	LISA: Language-guided Interference-aware Spatial-Frequency Attention for Driver Gaze Estimation	pre_denominator_closure	`LISA: Language-guided Interference-aware Spatial-Frequency Attention for Driver Gaze Estimation` 针对 In this paper, we propose LISA, a \textbf{L}anguage-guided \textbf{I}nterference-aware \textbf{S}patial-Frequency \textbf{A}ttention framework that combines frequency-domain priors with vision-language knowledge.；摘要证据边界为 Experiments on two benchmarks show that LISA achieves state-of-the-art performance, with significantly improved robustness against occlusions and lighting variations.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
