arxiv_id	title	screening_status	screening_reason	owner_node
2605.26733	Stabilizing Recurrent Dynamics for Test-Time Scalable Latent Reasoning in Looped Language Models	pre_denominator_closed	Stabilizing Recurrent Dynamics for Test-Time Scalable Latent Reasoning in Looped Language Models 的具体方法/主张是：By conceptualizing reasoning as uncertainty reduction, we propose that convergence toward stable fixed points while preserving effectiveness represents a promising way.；摘要报告/目标为：Experiments on arithmetic tasks show that STARS achieves reliable test-time scaling, and on complex mathematical reasoning it substantially mitigates performance degradation as recurrence depth increases while also improving peak performance.。排除边界：它是局部训练/压缩技巧，未改变 dataset/objective/checkpoint/runtime 的长期所有权合同；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.26734	CIRCLED: A Multi-turn CIR Dataset with Consistent Dialogues across Domains	pre_denominator_closed	CIRCLED: A Multi-turn CIR Dataset with Consistent Dialogues across Domains 的具体方法/主张是：Existing Multi-Turn Composed Image Retrieval (MTCIR) datasets lack dialogue-historyconsistency and are restricted to the fashion domain.；摘要报告/目标为：The dataset is publicly available at https://huggingface.co/datasets/tk1441/CIRCLED, and the code at https://github.com/mti-lab/circled.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.26735	Rethinking the Multilingual Reasoning Gap with Layer Swap	pre_denominator_closed	Rethinking the Multilingual Reasoning Gap with Layer Swap 的具体方法/主张是：We construct long multilingual reasoning datasets across six languages (English, French, German, Spanish, Chinese and Swahili); fine-tune specialists in both native and English-pivoted regimes on top of Qwen/Qwen3-8B-Base, and evaluate across mathematics, science, general knowledge, and code.；摘要报告/目标为：We construct long multilingual reasoning datasets across six languages (English, French, German, Spanish, Chinese and Swahili); fine-tune specialists in both native and English-pivoted regimes on top of Qwen/Qwen3-8B-Base, and evaluate across mathematics, science, general knowledge, and code.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.26738	KARMA: Karma-Aligned Reward Model Adaptation	pre_denominator_closed	KARMA: Karma-Aligned Reward Model Adaptation 的具体方法/主张是：We introduce KARMA (Karma-Aligned Reward Model Adaptation), a framework for LLM learning of context-sensitive conversational behavior from large-scale social interaction data.；摘要报告/目标为：The resulting models show improved pragmatics-mediated behaviors with largely mitigated undesirable side effects.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.26741	MatFormBench: A Benchmarking Evaluation Framework for Target-Driven Materials Formulation	pre_denominator_closed	MatFormBench: A Benchmarking Evaluation Framework for Target-Driven Materials Formulation 的具体方法/主张是：Inverse design of materials has significantly advanced target-driven formulation optimization, yet existing materials machine learning benchmarks remain limited to forward property prediction, failing to systematically evaluate inverse optimization and generation algorithms, a critical gap that hinders the progress of target-driven materials design.；摘要报告/目标为：Across 1170 standardized algorithm-task evaluations, diffusion-based models demonstrate the strongest overall performance, while Variational Autoencoder (VAE)-based and Genetic Algorithm (GA)-based methods exhibit distinct advantages in specific scenarios.。排除边界：它优化特定领域 workload，没有重新分配通用系统状态、控制权或证据提交权；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.26744	Self-Intersection-Aware 3D Human Motion Generation Using an Efficient Human Sphere Proxy	pre_denominator_closed	Self-Intersection-Aware 3D Human Motion Generation Using an Efficient Human Sphere Proxy 的具体方法/主张是：We introduce a novel loss, which explicitly penalizes self-intersections, to the training of human motion generation methods.；摘要报告/目标为：Our extensive experiments show a reduction of self-intersections in generated motions of up to 49% while improving other evaluation metrics.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.26747	A Dataset of Robot-Patient and Doctor-Patient Medical Dialogues for Spoken Language Processing Tasks	pre_denominator_closed	A Dataset of Robot-Patient and Doctor-Patient Medical Dialogues for Spoken Language Processing Tasks 的具体方法/主张是：In addition, we propose a dialogue benchmark via sentence selection (with 20 options) to evaluate three state-of-the-art LLMs: GPT-5 mini, DeepSeek-V3, and Claude Sonnet 4.；摘要报告/目标为：In addition, we propose a dialogue benchmark via sentence selection (with 20 options) to evaluate three state-of-the-art LLMs: GPT-5 mini, DeepSeek-V3, and Claude Sonnet 4.。排除边界：其状态与验收属于医疗/科学领域任务，未改变通用 AI-System 的数据、runtime、deployment 或 evidence owner；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.26754	Cordon-MAS: Defending RAG against Knowledge Poisoning via Information-Flow Control	retained_exact_v1_author_complete	Cordon-MAS: Defending RAG against Knowledge Poisoning via Information-Flow Control 的具体机制是：We show this assumption is incorrect: models exhibit a monitoring-control gap -- they can detect contradictions in retrieved evidence yet still act on poisoned claims.。长期变化：RAG poisoning control removes untrusted prose from the synthesis principal and passes only audited claims across the boundary. 因而保留 exact-v1 challenge；摘要结果“We show this assumption is incorrect: models exhibit a monitoring-control gap -- they can detect contradictions in retrieved evidence yet still act on poisoned claims.”不作为最终证据。	PLATFORM-SECURITY
2605.26755	SEEK: Semantic Evidence Extraction via Adaptive ChunKing for Multilingual Fact-Checking	pre_denominator_closed	SEEK: Semantic Evidence Extraction via Adaptive ChunKing for Multilingual Fact-Checking 的具体方法/主张是：To overcome these limitations, we propose SEEK, a Semantic Evidence Extraction with an adaptive chunKing framework that constructs coherent evidence chunks from full fact-checking articles by identifying semantic topic transitions and preserving local verification context.；摘要报告/目标为：Evidence completeness and significance analyses further show that SEEK preserves richer verification context and enables more reliable multilingual fact-checking.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.26756	Localizing Memorized Regions in Diffusion Models via Coordinate-Wise Curvature Differences	pre_denominator_closed	Localizing Memorized Regions in Diffusion Models via Coordinate-Wise Curvature Differences 的具体方法/主张是：To isolate overfitting-driven memorization, we propose curvature-difference methods that subtract the curvature of an underfitted baseline, either the unconditional model or a less-trained version of itself.；摘要报告/目标为：Experiments on Stable Diffusion, evaluated against ground-truth memorization masks, show that our method outperforms the prior attention-based localization method.。排除边界：它是生成/表示质量的局部改进，未改变跨模态状态 owner、生成因子化、服务 commit 或物理闭环；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
