arxiv_id	title	categories	screening_status	screening_reason	owner_node
2605.25389	Evo-Attacker: Memory-Augmented Reinforcement Learning for Long-Horizon Tool Attacks on LLM-MAS	cs.AI,cs.CR,cs.MA	retained_pending_exact_v1_review	`Evo-Attacker: Memory-Augmented Reinforcement Learning for Long-Horizon Tool Attacks on LLM-MAS`: To address these challenges, we propose Evo-Attacker, which formulates the tool attack as a self-evolving, memory-augmented reinforcement learning process. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-SECURITY
2605.25391	A Context Augmented Multi-Play Multi-Armed Bandit Algorithm for Fast Channel Allocation in Opportunistic Spectrum Access	cs.LG,eess.SP	pre_denominator_closure	`A Context Augmented Multi-Play Multi-Armed Bandit Algorithm for Fast Channel Allocation in Opportunistic Spectrum Access` (cs.LG,eess.SP) reports: We study the restless contextual multi-play multi-armed bandit (MP-MAB) problem for channel allocation in the opportunity spectrum access (OSA) scenario.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.25393	Decision-Making with Lightweight Confidence-Aware Language Model for Autonomous Driving	cs.RO	pre_denominator_closure	`Decision-Making with Lightweight Confidence-Aware Language Model for Autonomous Driving` (cs.RO) reports: To address this challenge, we propose a novel decision-making framework utilizing a lightweight confidence-aware language model, which bridges the gap between complex multimodal intention reasoning and efficient inference.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25394	Second Guess: Detecting Uncertainty Through Abstention and Answer Stability in Small Language Models	cs.AI,cs.CL	pre_denominator_closure	`Second Guess: Detecting Uncertainty Through Abstention and Answer Stability in Small Language Models` (cs.AI,cs.CL) reports: We propose _Second Guess_, a lightweight, parameter-free prompting technique for abstention in multiple-choice question answering (MCQA) that is well-suited for SLMs.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25395	EMA-Nesterov: Stabilizing Nesterov's Lookahead for Accelerated Deep Learning Optimization	cs.LG,math.OC	pre_denominator_closure	`EMA-Nesterov: Stabilizing Nesterov's Lookahead for Accelerated Deep Learning Optimization` (cs.LG,math.OC) reports: Leveraging this insight, we propose EMA-Nesterov, a simple modification that replaces the standard Nesterov's lookahead direction with an exponential moving average (EMA) of parameter updates.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25396	Subspace-Guided Semantic and Topological Invariant Registration for Annotation-Free Ultrasound Plane Quality Control	cs.AI,cs.CV	pre_denominator_closure	`Subspace-Guided Semantic and Topological Invariant Registration for Annotation-Free Ultrasound Plane Quality Control` (cs.AI,cs.CV) reports: We present STRIQ, a registration-driven framework that recasts annotation-free US plane quality control as a subspace-guided consistency measurement problem.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.25399	Towards end-to-end LLM-based censoring-aware survival analysis	cs.AI	pre_denominator_closure	`Towards end-to-end LLM-based censoring-aware survival analysis` (cs.AI) reports: Here we present LLMSurvival, a framework that enables censoring-aware survival analysis with unmodified LLMs operating directly on tabular clinical data.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.25401	Path Following Control System of Line-of-Sight Guidance for Robotic Dolphin with Multi-Link Mechanism in Underwater Simulator	cs.RO	pre_denominator_closure	`Path Following Control System of Line-of-Sight Guidance for Robotic Dolphin with Multi-Link Mechanism in Underwater Simulator` (cs.RO) reports: In this study, we propose a path following system for BAUVs with a multi-link mechanism and evaluation in underwater simulation.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25402	Anatomy-Anchored Self-Supervision: Distilling Vision Foundation Models for Invariant Ultrasound Representation	cs.AI,cs.CV	pre_denominator_closure	`Anatomy-Anchored Self-Supervision: Distilling Vision Foundation Models for Invariant Ultrasound Representation` (cs.AI,cs.CV) reports: In this work, we propose an anatomy-anchored ultrasound self-supervision framework ANAUS that shifts representation learning from generic visual regions to clinically meaningful anatomical structures.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.25404	Proactive for Uncertainty: Cause-Aware Error Diagnosis and Interactive Clarification for Spoken Dialogue Systems	cs.CL,eess.AS	pre_denominator_closure	`Proactive for Uncertainty: Cause-Aware Error Diagnosis and Interactive Clarification for Spoken Dialogue Systems` (cs.CL,eess.AS) reports: Cascaded Automatic Speech Recognition -- Large Language Model (ASR-LLM) pipelines remain popular for industrial Spoken Dialogue Systems (SDS), primarily because their decoupled design ensures perceptual verifiability.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.25407	Towards Active Real-to-Twin Inspection: A New Paradigm for Zero-Shot Anomaly Detection	cs.CV	pre_denominator_closure	`Towards Active Real-to-Twin Inspection: A New Paradigm for Zero-Shot Anomaly Detection` (cs.CV) reports: To break this limitation, we introduce Real-to-Twin Anomaly Detection, a novel task that evaluates physical observations directly against geometrically matched CAD Digital Twins.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25409	MTLLFM: Multimodal-Temporal Laughter Localization: UR-FUNNY-Temporal and SMILE-Temporal Benchmarks with an Adaptive Multimodal Fusion Model	cs.CV	pre_denominator_closure	`MTLLFM: Multimodal-Temporal Laughter Localization: UR-FUNNY-Temporal and SMILE-Temporal Benchmarks with an Adaptive Multimodal Fusion Model` (cs.CV) reports: First, we introduce UR-FUNNY-Temporal and SMILE-Temporal, fully annotated temporal laughter datasets extending two widely-used humor benchmarks.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25411	Heimdall: Formally Verified Automated Migration of Legacy eBPF Programs to Rust	cs.CR,cs.SC	pre_denominator_closure	`Heimdall: Formally Verified Automated Migration of Legacy eBPF Programs to Rust` (cs.CR,cs.SC) reports: To harden such verifier-accepted buggy programs and support safe migration, we present Heimdall, an automated pipeline that uses large language models to translate legacy libbpf C programs to Aya Rust.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.25413	Autoregression-Free Neural Operators for Time-Dependent PDEs	cs.AI,cs.LG,math.NA	pre_denominator_closure	`Autoregression-Free Neural Operators for Time-Dependent PDEs` (cs.AI,cs.LG,math.NA) reports: In this work, we propose Autoregression-Free Neural Operators (AFNO), which map the time evolution of PDEs into a latent space and model continuous-time vector fields within it.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.25414	How to Mitigate the Distribution Shift Problem in Robotics Control: A Robust and Adaptive Approach Based on Offline to Online Imitation Learning	cs.RO	pre_denominator_closure	`How to Mitigate the Distribution Shift Problem in Robotics Control: A Robust and Adaptive Approach Based on Offline to Online Imitation Learning` (cs.RO) reports: In this paper, we propose a robust offline to adaptive online imitation learning framework that handles the distribution shift problem in a lifelong, multi-phase scheme.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25415	LLM-as-a-Reviewer: Benchmarking Their Ability, Divergence, and Prompt Injection Resistance as Paper Reviewers	cs.CL,cs.CY,cs.ET	pre_denominator_closure	`LLM-as-a-Reviewer: Benchmarking Their Ability, Divergence, and Prompt Injection Resistance as Paper Reviewers` (cs.CL,cs.CY,cs.ET) reports: We present a systematic benchmark of LLM-as-a-Reviewer on 898 papers stratified from NeurIPS and ICLR, evaluating 12 LLMs along three axes: rating calibration, divergence from human reviewers, and resistance to prompt injection embedded via an invisible font-mapping attack.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
