report_date	source_family	primary_identifier	stable_node	owner_path	body_locator	proof_kind	persistence_score	evidence_locator	delta_sha256	daily_delta	semantic_status	refine_disposition	finding
2026-06-03	SF-AGENT-LIBOS	arXiv:2606.03895v1	AGENT-PLATFORM	books/part-07-agent/84-agent-platform.md	## Scheduling 不只是 GPU	fresh_receipt_plus_persisted_proposition	0.093786	## Review notes	c66ae93505173567	Agent libOS is organized as the layered stack in fig. The model-facing Skills/Tools layer is allowed to evolve rapidly for usability. The libOS runtime layer is the stable authority boundary. Boundary: The prototype targets threats common in agent applications: prompt injection that induces high-risk tools; tool-output injection that changes later decisions; path escape outside a workspace; unauthorized access to files, objects, or humans; capability leakage through fork; generated tools that import dangerous APIs; insufficient approval context; and confusion between tool-table membership and external-resource authority. The prototype does not solve semantic prompt injection: a malicious document may still persuade the model to request a dangerous action. The runtime claim is that such a request still encounters primitive-level capability checks, policy, human approval when required, and audit.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta c66ae93505173567 已对齐到具体正文命题 ## Scheduling 不只是 GPU；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.093786；精确来源身份保留在 ## Review notes。
2026-06-03	SF-NETKV	arXiv:2606.03910v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	## Routing、Placement 与 Autoscaling	fresh_receipt_plus_persisted_proposition	0.163803	## Review notes	8ade95525b726cb7	We consider a GPU cluster organised as a multi-tier fat-tree [ 20 ] , which is the dominant datacenter network architecture for AI workloads. The cluster consists of N N GPU instances partitioned into a prefill pool 𝒫 \mathcal{P} and a decode pool 𝒟 \mathcal{D} . Instances are organised into locality domains determined by the physical topology and indexed by tier. Boundary: NetKV is a scoring plugin rather than a scheduler replacement. In llm-d, the natural integration target is the inference scheduler’s pluggable scorer chain [ 5 ] : existing scorers expose a Score(ctx, pods) → \to map[Pod]float64 interface in the Endpoint Picker, and NetKV implements one more such scorer alongside the prefix-cache, load, and session-affinity scorers. In Dynamo, the equivalent integration point is the KV-aware router’s scoring function.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 8ade95525b726cb7 已对齐到具体正文命题 ## Routing、Placement 与 Autoscaling；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.163803；精确来源身份保留在 ## Review notes。
2026-06-03	SF-P-CAST-PRECISION-FP8-ATTENTION-SINK-INDUCED	arXiv:2606.06521v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	## 量化为什么不自动带来加速	fresh_receipt_plus_persisted_proposition	0.281989	## Review notes	168b18aef34c4649	We consider a single attention head with query length q q , KV length N N , and head dimension d d . KV blocks have size B B (typically 64 or 128). The first k sink k_{\text{sink}} positions are sink tokens with logit scores Δ \Delta above the mean. Boundary: Both optimizations address the identical failure mode: P values falling below E4M3’s representable range. Once either fix is applied, P-collapse is eliminated and the residual MSE is set by the inherent E4M3 quantization noise on representable values. Paired t t -tests over 100 instances confirm that Forward+S=256 and Reverse+S=256 are statistically indistinguishable wherever P-collapse is active ( Δ ≤ 9 \Delta\leq 9 ); for Δ ≥ 10 \Delta\geq 10 the residuals diverge with reverse marginally better, but the absolute gap is ∼ 10 − 8 \sim 10^{-8} , three orders of magnitude below the MSE itself, so the practical conclusion is unchanged (Appendix B ).	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 168b18aef34c4649 已对齐到具体正文命题 ## 量化为什么不自动带来加速；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.281989；精确来源身份保留在 ## Review notes。
2026-06-03	SF-LEAN4AGENT	arXiv:2606.06523v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	## Evaluator-Driven Search：可执行反馈如何变成 Workflow	fresh_receipt_plus_persisted_proposition	0.119681	## Review notes	1b2dd81f9ee58c9f	This section introduces the design of the Lean4Agent framework. The goal is to provide a formal foundation for modeling and verifying agent workflows and trajectories under explicit assumptions and to use the formal guidance to improve workflow design. Section 2.1 introduces key preliminaries, Section 2.2 describes the design of FormalAgentLib , and Section 2.3 presents the LeanEvolve method. Boundary: This paper presents Lean4Agent , to the best of our knowledge, the first comprehensive framework that applies dependent-type formal language to uniformly model and verify LLM-agent workflow and execution trajectories. Lean4Agent launches FormalAgentLib , an extensible Lean4 library for formally modeling and verifying agent workflows’ semantic consistency under explicit assumptions. It also enables localization of execution-time failures revealed by trajectories.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 1b2dd81f9ee58c9f 已对齐到具体正文命题 ## Evaluator-Driven Search：可执行反馈如何变成 Workflow；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.119681；精确来源身份保留在 ## Review notes。
2026-06-03	SF-EVALSTOP	arXiv:2606.04145v1	TRAIN-RLHF	books/part-04-training-system/31-rlhf.md	## RLHF、RLAIF 与 Verifiable Reward	fresh_receipt_plus_persisted_proposition	0.128619	## Review notes	c0dcb26c6a096c25	Recall the architecture overview in Figure 1 . EvalStop is a composable wrapper around any base scheduling policy. It monitors eval-score trajectories (the world feedback signal) and early-stops jobs when quality is irrecoverably declining. Boundary: World feedback as a scheduling signal. Our results show that downstream evaluation (world feedback) is a better signal for scheduling RLHF jobs than training loss (proxy 2 ) or reward model score (proxy). This aligns with the growing recognition that proxy optimization in RLHF requires external grounding ( Gao et al., 2023 ; Skalse et al., 2022 ; Moskovitz et al., 2024 ) .	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta c0dcb26c6a096c25 已对齐到具体正文命题 ## RLHF、RLAIF 与 Verifiable Reward；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.128619；精确来源身份保留在 ## Review notes。
2026-06-04	SF-2026-ARXIV-2606-04929	arXiv:2606.04929v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	### 条件化机制分支与共存边界	exact_source_binding	1.000000	## Review notes	0d519eea816c18e7	论文定义分别污染 SFT/preference datasets 的多攻击者 threat model，比较单阶段、分预算与协作 poison。dataset owners 持有阶段数据，checkpoint 传递隐藏状态，pipeline orchestrator 掌握阶段顺序和晋级。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 0d519eea816c18e7 已对齐到具体正文命题 ### 条件化机制分支与共存边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-04	SF-2026-ARXIV-2606-05304	arXiv:2606.05304v1	AGENT-MULTI-AGENT	books/part-07-agent/82-multi-agent.md	## 先建立单 Agent Baseline	fresh_receipt_plus_persisted_proposition	0.087827	## Review notes	064710940f6a8666	PACT 把每次 agent output 投影为 public action-state record，再写入 shared history。private reasoning 归各 agent，action/state delta 是公共数据，projection policy 掌握跨 agent 暴露控制。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 064710940f6a8666 已对齐到具体正文命题 ## 先建立单 Agent Baseline；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.087827；精确来源身份保留在 ## Review notes。
2026-06-05	SF-2026-ARXIV-2606-05679	arXiv:2606.05679v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	## Prompt Injection 与 Tool Boundary	fresh_receipt_plus_persisted_proposition	0.135477	## Review notes	9a1aea7ea47ce77b	Optimizer-invariant tuple-level provenance predicates move Agent data-release safety from prompts into the DBMS, giving the data plane enforcement ownership.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 9a1aea7ea47ce77b 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.135477；精确来源身份保留在 ## Review notes。
2026-06-05	SF-2026-ARXIV-2606-05933	arXiv:2606.05933v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	## Trade-off	fresh_receipt_plus_persisted_proposition	0.123339	## Review notes	2b83518776ac5d42	SLO-aware sliding-window chunking changes batch construction, latency prediction and fairness state under shared inference contention.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 2b83518776ac5d42 已对齐到具体正文命题 ## Trade-off；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.123339；精确来源身份保留在 ## Review notes。
2026-06-05	SF-2026-ARXIV-2606-05951	arXiv:2606.05951v1	TRAIN-DISTRIBUTED-TRAINING	books/part-04-training-system/36-distributed-training.md	## MPI、NCCL、UCX、UCC 与 NIXL 的边界	fresh_receipt_plus_persisted_proposition	0.171394	## Review notes	caa6dee13abe9dcc	Symmetric memory and device-initiated one-sided communication change ownership and initiation of sparse AI communication, a runtime mechanism rather than an application benchmark.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta caa6dee13abe9dcc 已对齐到具体正文命题 ## MPI、NCCL、UCX、UCC 与 NIXL 的边界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.171394；精确来源身份保留在 ## Review notes。
2026-06-05	SF-2026-ARXIV-2606-06090	arXiv:2606.06090v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	## Memory 安全	fresh_receipt_plus_persisted_proposition	0.153384	## Review notes	4c42e248803ef768	Treating memory as workflow execution state assigns durable status, decisions and handoff ownership separately from semantic document organization.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 4c42e248803ef768 已对齐到具体正文命题 ## Memory 安全；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.153384；精确来源身份保留在 ## Review notes。
2026-06-05	SF-2026-ARXIV-2606-06240	arXiv:2606.06240v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	## 派生 Memory 的组织、适用性与验证	fresh_receipt_plus_persisted_proposition	0.191625	## Review notes	0f07c0ef4724003c	Bitemporal valid-time and transaction-time operators define contradiction resolution and history semantics for persistent Agent memory.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 0f07c0ef4724003c 已对齐到具体正文命题 ## 派生 Memory 的组织、适用性与验证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.191625；精确来源身份保留在 ## Review notes。
2026-06-05	SF-2026-ARXIV-2606-06256	arXiv:2606.06256v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	## 一致性不变量	fresh_receipt_plus_persisted_proposition	0.129796	## Review notes	14db236be3e502c5	Head-aware reuse plus segmented paging changes long-context KV identity, page layout and execution rather than only model quality.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 14db236be3e502c5 已对齐到具体正文命题 ## 一致性不变量；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.129796；精确来源身份保留在 ## Review notes。
2026-06-05	SF-2026-ARXIV-2606-06453	arXiv:2606.06453v1	INFER-PAGED-ATTENTION	books/part-05-inference-system/47-pagedattention.md	## 逻辑连续，物理离散	fresh_receipt_plus_persisted_proposition	0.098748	## Review notes	57e47989120cc311	Programmable sparse-attention indexes and kernels change request-level serving state and execution for Agent workloads.	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 57e47989120cc311 已对齐到具体正文命题 ## 逻辑连续，物理离散；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.098748；精确来源身份保留在 ## Review notes。
