report_date	source_family	primary_identifier	stable_node	owner_path	books_disposition	books_review_ref	trace_kind	trace_location	owner_trace_lines	foreign_paths	audit_state	semantic_status	semantic_locator	semantic_finding
2026-06-06	SF-2026-ARXIV-2606-07067	arXiv:2606.07067v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-07067	source_family	review_only	1276;1277;1280		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.144782；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07131	arXiv:2606.07131v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-07131	source_family	review_only	1282;1283;1286		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.144782；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07150	arXiv:2606.07150v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-07150	source_family	review_only	1288;1289;1292		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.144782；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07379	arXiv:2606.07379v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-07379	source_family	review_only	2287;2288;2291		semantic_verified	verified_integration	## Evaluation 与 Observability 的边界	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Evaluation 与 Observability 的边界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.157270；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07462	arXiv:2606.07462v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-07462	source_family	review_only	2293;2294;2297		semantic_verified	verified_integration	## Evaluation 与 Observability 的边界	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Evaluation 与 Observability 的边界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.157270；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07470	arXiv:2606.07470v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-07470	source_family	review_only	1294;1295;1298		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.144782；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07684	arXiv:2606.07684v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	Integrate	books-review:SF-2026-ARXIV-2606-07684	source_family	review_only	1252;1253;1256		semantic_verified	verified_integration	## 派生 Memory 的组织、适用性与验证	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## 派生 Memory 的组织、适用性与验证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.137602；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07783	arXiv:2606.07783v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-07783	source_family	review_only	2299;2300;2303		semantic_verified	verified_integration	## Evaluation 与 Observability 的边界	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Evaluation 与 Observability 的边界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.157270；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07790	arXiv:2606.07790v1	AGENT-MULTI-AGENT	books/part-07-agent/82-multi-agent.md	Integrate	books-review:SF-2026-ARXIV-2606-07790	source_family	review_only	627;628;631		semantic_verified	verified_integration	## Topology 从部署前选择演进到运行时有界修复	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Topology 从部署前选择演进到运行时有界修复；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.120087；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07805	arXiv:2606.07805v1	AGENT-MULTI-AGENT	books/part-07-agent/82-multi-agent.md	Integrate	books-review:SF-2026-ARXIV-2606-07805	source_family	review_only	633;634;637		semantic_verified	verified_integration	## Topology 从部署前选择演进到运行时有界修复	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Topology 从部署前选择演进到运行时有界修复；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.120087；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07808	arXiv:2606.07808v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-07808	source_family	review_only	1300;1301;1304		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.144782；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07822	arXiv:2606.07822v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-07822	source_family	review_only	2305;2306;2309		semantic_verified	verified_integration	## Evaluation 与 Observability 的边界	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Evaluation 与 Observability 的边界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.157270；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07833	arXiv:2606.07833v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-07833	source_family	review_only	1306;1307;1310		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.144782；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07834	arXiv:2606.07834v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-07834	source_family	review_only	2311;2312;2315		semantic_verified	verified_integration	## Evaluation 与 Observability 的边界	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Evaluation 与 Observability 的边界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.157270；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07867	arXiv:2606.07867v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-07867	source_family	review_only	1312;1313;1316		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.144782；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07874	arXiv:2606.07874v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-07874	source_family	review_only	2317;2318;2321		semantic_verified	verified_integration	## Evaluation 与 Observability 的边界	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Evaluation 与 Observability 的边界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.157270；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07878	arXiv:2606.07878v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2606-07878	source_family	review_only	994;995;998		semantic_verified	verified_integration	## KV Cache 的生命周期	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## KV Cache 的生命周期；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.102181；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07881	arXiv:2606.07881v1	TRAIN-PIPELINE-PARALLEL	books/part-04-training-system/38-pipeline-parallel.md	Integrate	books-review:SF-2026-ARXIV-2606-07881	source_family	main_body	291;293;348;349;352		semantic_verified	verified_integration	### 条件化机制分支与共存边界	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ### 条件化机制分支与共存边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-06-06	SF-2026-ARXIV-2606-07889	arXiv:2606.07889v1	PLATFORM-MONITORING	books/part-06-ai-infrastructure/67-monitoring.md	Integrate	books-review:SF-2026-ARXIV-2606-07889	source_family	review_only	372;373;376		semantic_verified	verified_integration	## Monitoring 也会改变系统	Daily Books delta 9e30c02e669c4d30 已对齐到具体正文命题 ## Monitoring 也会改变系统；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.074677；精确来源身份保留在 ## Review notes。
2026-06-07	SF-2026-ARXIV-2606-07923	arXiv:2606.07923v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	Integrate	books-review:SF-2026-ARXIV-2606-07923	source_family	review_only	987;988;991		semantic_verified	verified_integration	## Routing、Placement 与 Autoscaling	Daily Books delta 54ffdb19c3aa4972 已对齐到具体正文命题 ## Routing、Placement 与 Autoscaling；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.179336；精确来源身份保留在 ## Review notes。
2026-06-07	SF-2026-ARXIV-2606-07943	arXiv:2606.07943v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-07943	source_family	review_only	1798;1799;1802		semantic_verified	verified_integration	## 风险管理而不是一次性认证	Daily Books delta 55ea888b4218a561 已对齐到具体正文命题 ## 风险管理而不是一次性认证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.128489；精确来源身份保留在 ## Review notes。
2026-06-07	SF-2026-ARXIV-2606-08049	arXiv:2606.08049v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	Integrate	books-review:SF-2026-ARXIV-2606-08049	source_family	review_only	1057;1058;1061		semantic_verified	verified_integration	## Testing 与 Evaluation	Daily Books delta 858c57cf1a07d92b 已对齐到具体正文命题 ## Testing 与 Evaluation；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.126614；精确来源身份保留在 ## Review notes。
2026-06-07	SF-2026-ARXIV-2606-08106	arXiv:2606.08106v1	AGENT-PLATFORM	books/part-07-agent/84-agent-platform.md	Integrate	books-review:SF-2026-ARXIV-2606-08106	source_family	review_only	809;810;813		semantic_verified	verified_integration	## Agent Definition 与 Run Identity	Daily Books delta 20053e83ef96fb9c 已对齐到具体正文命题 ## Agent Definition 与 Run Identity；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.348646；精确来源身份保留在 ## Review notes。
2026-06-07	SF-2026-ARXIV-2606-08200	arXiv:2606.08200v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2606-08200	source_family	review_only	2665;2666;2669		semantic_verified	verified_integration	## 评估对象有四个层次	Daily Books delta 0e4cf81ee2b85fb2 已对齐到具体正文命题 ## 评估对象有四个层次；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.154749；精确来源身份保留在 ## Review notes。
2026-06-07	SF-2026-ARXIV-2606-09916	arXiv:2606.09916v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2606-09916	source_family	review_only	1096;1097;1100		semantic_verified	verified_integration	## KV Cache 的生命周期	Daily Books delta 38494083ea7d9aae 已对齐到具体正文命题 ## KV Cache 的生命周期；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.171221；精确来源身份保留在 ## Review notes。
2026-06-08	SF-2026-ARXIV-2606-08403	arXiv:2606.08403v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-08403	source_family	review_only	1318;1319;1322		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta 4c889bc21e087485 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.068831；精确来源身份保留在 ## Review notes。
2026-06-08	SF-2026-ARXIV-2606-08411	arXiv:2606.08411v1	INFER-DECODE	books/part-05-inference-system/44-decode.md	Integrate	books-review:SF-2026-ARXIV-2606-08411	source_family	review_only	308;309;312		semantic_verified	verified_integration	## 常见优化分别改了什么	Daily Books delta 3eef67f466abe2fa 已对齐到具体正文命题 ## 常见优化分别改了什么；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.063526；精确来源身份保留在 ## Review notes。
2026-06-08	SF-2026-ARXIV-2606-08476	arXiv:2606.08476v1	TRAIN-DISTRIBUTED-TRAINING	books/part-04-training-system/36-distributed-training.md	Integrate	books-review:SF-2026-ARXIV-2606-08476	source_family	review_only	951;952;955		semantic_verified	verified_integration	## 本章要回答的问题	Daily Books delta 16c79cca7c71f0f3 已对齐到具体正文命题 ## 本章要回答的问题；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.075758；精确来源身份保留在 ## Review notes。
2026-06-08	SF-2026-ARXIV-2606-08539	arXiv:2606.08539v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2606-08539	source_family	review_only	1324;1325;1328		semantic_verified	verified_integration	## Capability Access Control 可以前移到训练状态	Daily Books delta 5018188659dd61ef 已对齐到具体正文命题 ## Capability Access Control 可以前移到训练状态；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.093150；精确来源身份保留在 ## Review notes。
2026-06-08	SF-2026-ARXIV-2606-08635	arXiv:2606.08635v1	INFER-PD-DISAGGREGATION	books/part-05-inference-system/55-pd-disaggregation.md	Integrate	books-review:SF-2026-ARXIV-2606-08635	source_family	review_only	452;453;456		semantic_verified	verified_integration	## Transfer Cost 下界	Daily Books delta bf62ae516118a987 已对齐到具体正文命题 ## Transfer Cost 下界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.068605；精确来源身份保留在 ## Review notes。
2026-06-08	SF-2026-ARXIV-2606-08671	arXiv:2606.08671v1	AGENT-REFLECTION	books/part-07-agent/80-reflection.md	Integrate	books-review:SF-2026-ARXIV-2606-08671	source_family	review_only	304;305;308		semantic_verified	verified_integration	## 从机制演进到系统设计	Daily Books delta 10832969c683c642 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.086382；精确来源身份保留在 ## Review notes。
2026-06-08	SF-2026-ARXIV-2606-08761	arXiv:2606.08761v1	INFER-GPU-MEMORY	books/part-05-inference-system/54-gpu-memory.md	Integrate	books-review:SF-2026-ARXIV-2606-08761	source_family	review_only	500;501;504		semantic_verified	verified_integration	## 硬件升级不是最终答案	Daily Books delta ad177de35b4364bd 已对齐到具体正文命题 ## 硬件升级不是最终答案；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.079333；精确来源身份保留在 ## Review notes。
2026-06-08	SF-2026-ARXIV-2606-09932	arXiv:2606.09932v1	TRAIN-RLHF	books/part-04-training-system/31-rlhf.md	Integrate	books-review:SF-2026-ARXIV-2606-09932	source_family	review_only	507;508;511		semantic_verified	verified_integration	## RLHF 的完整 pipeline	Daily Books delta efb4ae1a6e62ee8b 已对齐到具体正文命题 ## RLHF 的完整 pipeline；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.127032；精确来源身份保留在 ## Review notes。
