arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.29237	SF-2026-ARXIV-2605-29237	Evolving Skill-Structured Attack Memory Enhances LLM Jailbreaking	pre_denominator_closure	Evolving Skill-Structured Attack Memory Enhances LLM Jailbreaking 的具体问题/方法是：To mitigate these drawbacks, we propose MemoAttack, a memory-driven black-box jailbreak framework with comprehensive attack memory modeling, evolution, and selection.；摘要声称/验证：Automated black-box jailbreak generation is important for safety evaluation, where the attacker observes only model outputs and needs to search for effective adversarial prompts.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29240	SF-2026-ARXIV-2605-29240	Surfacing Isolated Learners with Outcome-Independent Mediation of Feedback between Teachers and Students Using AI	pre_denominator_closure	Surfacing Isolated Learners with Outcome-Independent Mediation of Feedback between Teachers and Students Using AI 的具体问题/方法是：We propose an interpretable decision layer: a transparent mechanism that ranks course topics requiring attention without using grades or post-hoc outcome labels.；摘要声称/验证：While preliminary, these findings suggest that transparent coordination mechanisms may help support human-AI co-agency when feedback is incomplete.。排除边界：该论文是领域算法、理论或模型局部增量，未显示长期 state/data/control owner 或 evaluation contract 的变化，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29243	SF-2026-ARXIV-2605-29243	Wait! There's a Way Out: A Decision Mechanism for Forecasting Conversational Derailment	pre_denominator_closure	Wait! There's a Way Out: A Decision Mechanism for Forecasting Conversational Derailment 的具体问题/方法是：In this work we propose a method for decoupling the decision to trigger from derailment likelihood estimation.；摘要声称/验证：As a result, they ignore the possibility of future recovery and incur an unnecessarily high rate of false positives.。排除边界：该方法优化单一任务质量，未改变跨层数据流、serving lifecycle、恢复责任或长期 owner，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29245	SF-2026-ARXIV-2605-29245	Implicit Identity Technologies for LLMs: Fingerprinting and Watermarking across Datasets, Models, and Generated Content	pre_denominator_closure	Implicit Identity Technologies for LLMs: Fingerprinting and Watermarking across Datasets, Models, and Generated Content 的具体问题/方法是：To address this gap, we introduce implicit identity as a unifying abstraction for verifiable but not directly observable identity signals in LLM systems.；摘要声称/验证：Finally, we establish an evaluation framework centred on identifiability, robustness, and deployability, summarising representative metrics under realistic access and transformation regimes.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29247	SF-2026-ARXIV-2605-29247	DenseSteer: Steering Small Language Models towards Dense Math Reasoning	pre_denominator_closure	DenseSteer: Steering Small Language Models towards Dense Math Reasoning 的具体问题/方法是：Large language models (LLMs) demonstrate strong chain-of-thought (CoT) reasoning abilities, while smaller models (<= 3B parameters) significantly underperform on multi-step reasoning tasks.；摘要声称/验证：Large language models (LLMs) demonstrate strong chain-of-thought (CoT) reasoning abilities, while smaller models (<= 3B parameters) significantly underperform on multi-step reasoning tasks.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29249	SF-2026-ARXIV-2605-29249	Prediction-Powered Inference Across Many Tasks for AI Evaluation &amp; Social Science Research	pre_denominator_closure	Prediction-Powered Inference Across Many Tasks for AI Evaluation &amp; Social Science Research 的具体问题/方法是：To address this issue, we introduce a multi-task prediction-powered inference framework that uses labeled data from related tasks to improve power while preserving task-specific inference.；摘要声称/验证：In AI evaluation, these tasks may correspond to model behaviors across prompts, subgroups, or hypotheses; in social science surveys, they may correspond to related questions, populations, or measurement conditions.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29250	SF-2026-ARXIV-2605-29250	OmniRetrieval: Unified Retrieval across Heterogeneous Knowledge Sources	pre_denominator_closure	OmniRetrieval: Unified Retrieval across Heterogeneous Knowledge Sources 的具体问题/方法是：To achieve this, we present OmniRetrieval, a framework that takes any natural-language query, identifies appropriate knowledge sources, and dispatches source-native queries to their native execution engines.；摘要声称/验证：Across an extensive benchmark spanning 13 datasets and 309 distinct knowledge bases over text, relational, and graph-structured sources, OmniRetrieval exceeds single-source baselines, demonstrating that it can serve as a general-purpose interface to the heterogeneous sources while preserving the structural distinctions that make each source valuable.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29251	SF-2026-ARXIV-2605-29251	Provably Secure Agent Guardrail	retained	Provably Secure Agent Guardrail 的 exact-v1 问题/机制为：Based on this paradigm, we further introduce an executable Proof-Constrained Action (ePCA) framework with a neural symbolic isolation architecture.。它改变 `INFER-DECODE` 的长期状态、控制、执行或证据合同；摘要结果“Empirical evaluations of macroscopic and microscopic two-dimensional dynamic adversarial systems demonstrate that our formal verification mechanism achieves zero attack success rate and zero false positive rate across the evaluated scenarios, with extremely low computational latency.”仅作为全文审计入口。	deep_complete	accessible	PLATFORM-SECURITY	No Change — Existing Coverage
2605.29253	SF-2026-ARXIV-2605-29253	OpenClawBench: Benchmarking Process-side Anomalies in Real-world Agent Execution Trajectories	retained	OpenClawBench: Benchmarking Process-side Anomalies in Real-world Agent Execution Trajectories：Ch66 已覆盖 outcome、trajectory、process、recoverability 与 cross-layer attribution；该 benchmark taxonomy 是受限实例。 exact-v1 Review 保留，Books disposition 收敛为 `No Change — Existing Coverage`。	deep_complete	accessible	PLATFORM-EVALUATION-SYSTEM	No Change — Existing Coverage
2605.29254	SF-2026-ARXIV-2605-29254	Extreme dynamic symmetry enables omnidirectional and multifunctional robots	pre_denominator_closure	Extreme dynamic symmetry enables omnidirectional and multifunctional robots 的具体问题/方法是：Symmetry is a central organizing principle in natural systems, yet its use as a unifying design strategy in robotics has largely remained limited to geometric form.；摘要声称/验证：We show that symmetry can instead be leveraged at the level of dynamic actuation capability.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29256	SF-2026-ARXIV-2605-29256	DynSess: Dynamic Session-Level Evaluation and Optimization Framework for Role-Playing Agents	pre_denominator_closure	DynSess: Dynamic Session-Level Evaluation and Optimization Framework for Role-Playing Agents 的具体问题/方法是：We propose DynSess, a unified session-level framework for role-playing agents.；摘要声称/验证：Yet existing evaluation and optimization methods remain largely turn-level, failing to capture long-horizon quality.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29257	SF-2026-ARXIV-2605-29257	ChildVox: A Speech, Audio, and Large Audio-Language Model Benchmark in Understanding and Characterizing Sound across Childhood	pre_denominator_closure	ChildVox: A Speech, Audio, and Large Audio-Language Model Benchmark in Understanding and Characterizing Sound across Childhood 的具体问题/方法是：We present ChildVox, a novel benchmark for characterizing the diverse acoustic signals through which children communicate.；摘要声称/验证：Benchmark results show that ChildVox provides a suite of high-performance models in recognizing a wide range of acoustic signals from children, supporting downstream applications such as characterizing children's language levels and tracking speech production with age.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29259	SF-2026-ARXIV-2605-29259	KLAS: Using Similarity to Stitch Neural Networks for Improved Accuracy-Efficiency Tradeoffs	pre_denominator_closure	KLAS: Using Similarity to Stitch Neural Networks for Improved Accuracy-Efficiency Tradeoffs 的具体问题/方法是：To this end, we introduce KLAS, a novel stitch selection framework that automates and generalizes stitch selection across model families by leveraging KL divergence between intermediate representations.；摘要声称/验证：Through comprehensive experiments, we demonstrate that KLAS improves the accuracy-efficiency curve of stitched models at the same finetuning cost as baselines.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
