arxiv_id	published_v1_utc	primary_category	route	decision	title	reason	author_adversarial_audit	independent_fresh_context_audit
2604.27361	2026-04-30T03:18:26Z	cs.CV	keyword_filtered	pre_denominator_closure	CasLayout: Cascaded 3D Layout Diffusion for Indoor Scene Synthesis with Implicit Relation Modeling	《CasLayout: Cascaded 3D Layout Diffusion for Indoor Scene Synthesis with Implicit Relation Modeling》— 具体机制（multimodal generation/representation）：Inspired by human design cognition, we present CasLayout, a cascaded diffusion framework that decomposes the joint scene generation task into four conditional sub-stages with explicit physical and semantic roles: (1) predicting furniture quantity and categories, (2) refining object sizes and feature embeddings, (3) modeling spatial relationships in a latent space, and (4) generating Oriented Bounding Boxes (OBBs). 证据/适用边界：Experiments demonstrate that CasLayout achieves state-of-the-art performance in fidelity and diversity while enabling improved controllability in practical applications. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00060	2026-04-30T03:19:39Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	TADI: Tool-Augmented Drilling Intelligence via Agentic LLM Orchestration over Heterogeneous Wellsite Data	《TADI: Tool-Augmented Drilling Intelligence via Agentic LLM Orchestration over Heterogeneous Wellsite Data》— 具体机制（Agent action/workflow）：We present TADI (Tool-Augmented Drilling Intelligence), an agentic AI system that transforms drilling operational data into evidence-based analytical intelligence. 证据/适用边界：The complete 6,084-line, framework-free implementation is reproducible given the public Volve download and an API key, and the case studies and qualitative ablation analysis suggest that domain-specialized tool design, rather than model scale alone, is the primary driver of analytical quality in technical operations. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `AGENT-PLATFORM` 已有的action authority、typed tool contract、workflow commit/recovery 或 terminal-evidence contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27364	2026-04-30T03:20:37Z	cs.CV	keyword_filtered	pre_denominator_closure	Hyperspectral Image Classification via Efficient Global Spectral Supertoken Clustering	《Hyperspectral Image Classification via Efficient Global Spectral Supertoken Clustering》— 具体机制（multimodal generation/representation）：To address this limitation, we propose the Dual-stage Spectrum-Constrained Clustering-based Classifier (DSCC), an end-to-end framework that explicitly decouples clustering from classification by first grouping spectral similar and spatially proximate pixels into spectral supertokens and then performing token-level prediction. 证据/适用边界：To accommodate mixed land-cover compositions within each token, we introduce a soft-label scheme that encodes class proportions and improves robustness for mixed-class tokens. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27366	2026-04-30T03:26:05Z	cs.CV	keyword_filtered	pre_denominator_closure	Judge, Then Drive: A Critic-Centric Vision Language Action Framework for Autonomous Driving	《Judge, Then Drive: A Critic-Centric Vision Language Action Framework for Autonomous Driving》— 具体机制（world/physical action）：In this work, we present a theoretically inspired two-stage framework, CriticVLA, which extends the role of VLAs from acting to judging. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-EMBODIED-VLA` 已有的persistent world-state owner、controller authority、closed-loop evidence 或 physical safety contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27367	2026-04-30T03:27:09Z	cs.CV	keyword_filtered	pre_denominator_closure	DOT-Sim: Differentiable Optical Tactile Simulation with Precise Real-to-Sim Physical Calibration	《DOT-Sim: Differentiable Optical Tactile Simulation with Precise Real-to-Sim Physical Calibration》— 具体机制（local model/task method）：To address these issues and enable a physically accurate simulation, we propose DOT-Sim: Differentiable Optical Tactile Simulation. 证据/适用边界：Our experiments show that DOT-Sim (1) accurately replicates the physical dynamics of a DenseTact optical tactile sensor in reality, (2) generates realistic optical outputs in contact-rich scenarios, (3) enables direct deployment of simulation-trained classifiers in the real world, achieving 85% classification accuracy on challenging objects and 90% accuracy in embedded tumor-ty 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27368	2026-04-30T03:30:05Z	astro-ph.GA	core_daily_semantic_review_required	pre_denominator_closure	Stable but Wrong: An Inference Limit in Galactic Archaeology	《Stable but Wrong: An Inference Limit in Galactic Archaeology》— 具体机制（inference runtime）：Statistical inference in observational science typically relies on a fundamental assumption: as sample size increases and uncertainties decrease, the inferred results should converge to the true physical quantities. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `INFER-SCHEDULING` 已有的request/KV state owner、admission/SLO、distributed commit 或 fallback contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27369	2026-04-30T03:36:04Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Emotion-Aware Clickbait Attack in Social Media	《Emotion-Aware Clickbait Attack in Social Media》— 具体机制（security/governance）：We propose an emotion-aware framework based on the Valence-Arousal-Dominance (VAD) space to model the emotional dynamics underlying clickbait generation for optimal user engagement. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-SECURITY` 已有的authorization/effect boundary、threat model、enforcement owner 或 release-security contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27372	2026-04-30T03:37:55Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Continuous-time q-learning for mean-field control with common noise, part-I: Theoretical foundations	《Continuous-time q-learning for mean-field control with common noise, part-I: Theoretical foundations》— 具体机制（local model/task method）：In the mean-field setting, we introduce the integrated q-function (Iq-function) defined on the state distribution and the policy, and it is shown that an optimal policy is identified as a two-layer fixed point to the argmax operator of the Iq-function. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27374	2026-04-30T03:39:14Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Measurement Risk in Supervised Financial NLP: Rubric and Metric Sensitivity on JF-ICR	《Measurement Risk in Supervised Financial NLP: Rubric and Metric Sensitivity on JF-ICR》— 具体机制（evaluation/data evidence）：As LLMs become credible readers of earnings calls, investor-relations Q\&amp;A, guidance, and disclosure language, supervised financial NLP benchmarks increasingly function as decision evidence for model selection and deployment. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27375	2026-04-30T03:39:32Z	cs.CV	keyword_filtered	pre_denominator_closure	VeraRetouch: A Lightweight Fully Differentiable Framework for Multi-Task Reasoning Photo Retouching	《VeraRetouch: A Lightweight Fully Differentiable Framework for Multi-Task Reasoning Photo Retouching》— 具体机制（local model/task method）：To address these challenges, we propose VeraRetouch, a lightweight and fully differentiable framework for multi-task photo retouching. 证据/适用边界：Extensive experiments demonstrate that VeraRetouch achieves state-of-the-art performance across multiple benchmarks while maintaining a significantly smaller footprint, enabling mobile deployment. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
