arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.19286	2026-03-23T00:01:18Z	Generalized Stock Price Prediction for Multiple Stocks Combined with News Fusion	cs.AI;cs.CL;cs.LG;q-fin.ST	pre_denominator_closure	Generalized Stock Price Prediction for Multiple Stocks Combined with News Fusion（cs.AI, cs.CL）的公开摘要聚焦于：Predicting stock prices presents challenges in financial forecasting. While traditional approaches such as ARIMA and RNNs are prevalent, recent developments in Large Language Models (LLMs) offer alternative methodologies. This paper introduces an approach that integrates LLMs with daily financial news for stock price prediction. To address the challenge of p 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19288	2026-03-23T00:01:23Z	Joint Return and Risk Modeling with Deep Neural Networks for Portfolio Construction	cs.AI;cs.LG;q-fin.PM	pre_denominator_closure	Joint Return and Risk Modeling with Deep Neural Networks for Portfolio Construction（cs.AI, cs.LG）的公开摘要聚焦于：Portfolio construction traditionally relies on separately estimating expected returns and covariance matrices using historical statistics, often leading to suboptimal allocation under time-varying market conditions. This paper proposes a joint return and risk modeling framework based on deep neural networks that enables end-to-end learning of dynamic expecte 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19289	2026-03-23T00:01:25Z	Speculating Experts Accelerates Inference for Mixture-of-Experts	cs.AI;cs.LG	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.19290	2026-03-23T00:01:27Z	Neural Dynamics Self-Attention for Spiking Transformers	cs.AI;cs.NE	pre_denominator_closure	Neural Dynamics Self-Attention for Spiking Transformers（cs.AI, cs.NE）的公开摘要聚焦于：Integrating Spiking Neural Networks (SNNs) with Transformer architectures offers a promising pathway to balance energy efficiency and performance, particularly for edge vision applications. However, existing Spiking Transformers face two critical challenges: (i) a substantial performance gap compared to their Artificial Neural Networks (ANNs) counterparts an 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19291	2026-03-23T00:01:30Z	A Visualization for Comparative Analysis of Regression Models	cs.AI;cs.LG;stat.ML	pre_denominator_closure	A Visualization for Comparative Analysis of Regression Models（cs.AI, cs.LG）的公开摘要聚焦于：As regression is a widely studied problem, many methods have been proposed to solve it, each of them often requiring setting different hyper-parameters. Therefore, selecting the proper method for a given application may be very difficult and relies on comparing their performances. Performance is usually measured using various metrics such as Mean Absolute Er 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19292	2026-03-23T00:01:31Z	Automatic Analysis of Collaboration Through Human Conversational Data Resources: A Review	cs.AI;cs.CL	pre_denominator_closure	Automatic Analysis of Collaboration Through Human Conversational Data Resources: A Review（cs.AI, cs.CL）的公开摘要聚焦于：Collaboration is a task-oriented, high-level human behavior. In most cases, conversation serves as the primary medium for information exchange and coordination, making conversational data a valuable resource for the automatic analysis of collaborative processes. In this paper, we focus on verbal aspects of collaboration and conduct a review of collaboration 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19293	2026-03-23T00:01:33Z	LLM-MRD: LLM-Guided Multi-View Reasoning Distillation for Fake News Detection	cs.AI;cs.CL	pre_denominator_closure	LLM-MRD: LLM-Guided Multi-View Reasoning Distillation for Fake News Detection（cs.AI, cs.CL）的公开摘要聚焦于：Multimodal fake news detection is crucial for mitigating societal disinformation. Existing approaches attempt to address this by fusing multimodal features or leveraging Large Language Models (LLMs) for advanced reasoning. However, these methods suffer from serious limitations, including a lack of comprehensive multi-view judgment and fusion, and prohibitive 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19294	2026-03-23T00:01:35Z	Maximizing Mutual Information Between Prompt and Response Improves LLM Performance With No Additional Data	cs.AI;cs.CL;cs.LG	pre_denominator_closure	Maximizing Mutual Information Between Prompt and Response Improves LLM Performance With No Additional Data（cs.AI, cs.CL）的公开摘要聚焦于：While post-training has successfully improved large language models (LLMs) across a variety of domains, these gains heavily rely on human-labeled data or external verifiers. Existing data has already been exploited, and new data is expensive to collect. Moreover, true intelligence goes far beyond verifiable tasks. Therefore, we need self-improvement framewor 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19295	2026-03-23T00:01:36Z	BrainSCL: Subtype-Guided Contrastive Learning for Brain Disorder Diagnosis	cs.LG	pre_denominator_closure	BrainSCL: Subtype-Guided Contrastive Learning for Brain Disorder Diagnosis（cs.LG）的公开摘要聚焦于：Mental disorder populations exhibit pronounced heterogeneity -- that is, the significant differences between samples -- poses a significant challenge to the definition of positive pairs in contrastive learning. To address this, we propose a subtype-guided contrastive learning framework that models patient heterogeneity as latent subtypes and incorporates the 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19296	2026-03-25T00:20:36Z	TTQ: Activation-Aware Test-Time Quantization to Accelerate LLM Inference On The Fly	cs.CL;cs.LG;eess.SP	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.19297	2026-03-23T00:01:41Z	CLaRE-ty Amid Chaos: Quantifying Representational Entanglement to Predict Ripple Effects in LLM Editing	cs.LG	pre_denominator_closure	CLaRE-ty Amid Chaos: Quantifying Representational Entanglement to Predict Ripple Effects in LLM Editing（cs.LG）的公开摘要聚焦于：The static knowledge representations of large language models (LLMs) inevitably become outdated or incorrect over time. While model-editing techniques offer a promising solution by modifying a model's factual associations, they often produce unpredictable ripple effects, which are unintended behavioral changes that propagate even to the hidden space. In this 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19298	2026-03-23T00:01:44Z	A Dynamic Bayesian and Machine Learning Framework for Quantitative Evaluation and Prediction of Operator Situation Awareness in Nuclear Power Plants	cs.LG	pre_denominator_closure	A Dynamic Bayesian and Machine Learning Framework for Quantitative Evaluation and Prediction of Operator Situation Awareness in Nuclear Power Plants（cs.LG）的公开摘要聚焦于：Operator situation awareness is a pivotal yet elusive determinant of human reliability in complex nuclear control environments. Existing assessment methods, such as SAGAT and SART, remain static, retrospective, and detached from the evolving cognitive dynamics that drive operational risk. To overcome these limitations, this study introduces the dynamic Bayes 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
