row	arxiv_id	source_family_id	submitted_v1_utc	title	categories	route	decision	stable_node_id	closure_class	rationale	reopen_condition
37	2606.07985	SF-2026-ARXIV-2606-07985	2026-06-06T05:23:06Z	FMRFusion: Frequency-Aware Multi-View Representation Learning for Heterogeneous Image Fusion	cs.CL;cs.CV	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	FMRFusion: Frequency-Aware Multi-View Representation Learning for Heterogeneous Image Fusion is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Infrared and visible image fusion aims to generate a composite image that retains significant target information and preserves detailed textures, integrating two heterogeneous modalities.’ and the abstract-level outcome ends with ‘Extensive experiments conducted on multiple benchmark datasets demonstrate that FMRFusion achieves superior and consistent performance across a range of fusion tasks, especially in nighttime scenarios’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
38	2606.07986	SF-2026-ARXIV-2606-07986	2026-06-06T05:27:35Z	Inference for High-Dimensional Sparse Spectral Precision Matrices	stat.ME;stat.ML	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Inference for High-Dimensional Sparse Spectral Precision Matrices is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Statistical inference for the spectral precision matrix at a given frequency allows us to assess frequency-specific conditional relationships among the components of a stationary multivariate time series.’ and the abstract-level outcome ends with ‘An application to real fMRI data further reveals distinct patterns of functional connectivity across selected frequencies.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
39	2606.07988	SF-2026-ARXIV-2606-07988	2026-06-06T05:35:31Z	PAFO: Pareto Fairness Optimization for Personalized Reward Modeling	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	PAFO: Pareto Fairness Optimization for Personalized Reward Modeling is closed as no-durable-system-owner-change: its stated contribution starts with ‘Large language models (LLMs) increasingly rely on reward models to align their outputs with diverse user preferences.’ and the abstract-level outcome ends with ‘Experiments on Personal-LLM and DSP show that PAFO improves both minority-group and majority-group accuracy while reducing user-level unfairness across multiple metrics, demonstrating its effectiveness for fairer LLM personalization.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
40	2606.07992	SF-2026-ARXIV-2606-07992	2026-06-06T06:07:52Z	VATS: Exploiting Implicit Authority in Error-Path Injection via Systematic Mutation	cs.AI;cs.CR;cs.SE	core_daily_semantic_review_required	retain	AGENT-MCP	durable-owner-contract-delta	Tool errors are an authority-bearing ingress path; mutation across error structure and language changes MCP trust from tool output validation to error-loop admission and containment.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
41	2606.07995	SF-2026-ARXIV-2606-07995	2026-06-06T06:22:07Z	Customer-Agent: Overcoming Context Limitations in Ultra-Long Shopping Trajectories via Tool-Augmented Agents and RLVR	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Customer-Agent: Overcoming Context Limitations in Ultra-Long Shopping Trajectories via Tool-Augmented Agents and RLVR is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Understanding customer shopping trajectories is essential for enabling personalized shopping experiences.’ and the abstract-level outcome ends with ‘Experimental results demonstrate that our framework achieves strong performance for ShopTrajQA and shows generalization to other complex reasoning tasks.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
42	2606.07996	SF-2026-ARXIV-2606-07996	2026-06-06T06:27:54Z	MC-PDD: Masked Corpus-Level Pretraining Data Detection for Black-Box Large Language Models	cs.AI;cs.CL	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	MC-PDD: Masked Corpus-Level Pretraining Data Detection for Black-Box Large Language Models is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Pretraining is fundamental to the development of Large Language Models (LLMs), yet the opacity of pretraining data complicates model analysis and raises ethical, legal, and fairness concerns.’ and the abstract-level outcome ends with ‘Upon acceptance, we will publicly release the code and datasets.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
43	2606.07998	SF-2026-ARXIV-2606-07998	2026-06-06T06:33:03Z	Enhancing AI Interpretability with Localised Architectures	cs.AI;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Enhancing AI Interpretability with Localised Architectures is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Recent advances in generative AI, especially powerful Large Language Models (LLMs), raise concerns over the interpretability, safety and sustainability of these large and opaque AI models.’ and the abstract-level outcome ends with ‘We then survey the suitability of various hardware ML paradigms for implementing such localised architectures and evaluate their per-node expressivity, energy efficiency and practical maturity of the technology required.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
44	2606.07999	SF-2026-ARXIV-2606-07999	2026-06-06T06:33:51Z	Efficient Skill Grounding via Code Refactoring with Small Language Models	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	—	domain-model-or-application	Efficient Skill Grounding via Code Refactoring with Small Language Models is closed as domain-model-or-application: its stated contribution starts with ‘Effective skill grounding is essential for deploying reusable skills in embodied agents, as even minor embodiment or environmental differences can render an entire skill incompatible.’ and the abstract-level outcome ends with ‘Across all scenarios, RECENT achieves the best performance among sLM-based Code-as-Policies (CaP) methods and matches the task performance of LLM-based CaP.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated domain-model-or-application, or invalidates an existing chapter proposition.
45	2606.08000	SF-2026-ARXIV-2606-08000	2026-06-06T06:38:35Z	Summarization is Not Dead Yet	cs.AI;cs.CL	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Summarization is Not Dead Yet is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘The progress of large language models (LLMs) has fueled claims that model-generated summaries rival or even surpass human-written references, raising questions about whether summarization remains an open research problem.’ and the abstract-level outcome ends with ‘These observations suggest that current LLMs have raised the floor of summarization quality, but the ceiling of their performance remains below human capabilities.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
46	2606.08001	SF-2026-ARXIV-2606-08001	2026-06-06T06:42:03Z	Learning a Semantic Calibration Network for Open-Vocabulary Semantic Segmentation	cs.CV	not_routed_by_keyword_contract	pre_denominator_closure	—	bounded-benchmark-or-dataset	Learning a Semantic Calibration Network for Open-Vocabulary Semantic Segmentation is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Semantic image segmentation assigns a predefined category label to each pixel, has achieved significant progress lately.’ and the abstract-level outcome ends with ‘Comprehensive experimental results on mainstream benchmarks demonstrate that the proposed method achieves significant performance improvements compared to state-of-the-art algorithms.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
