source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-22826	2606.22826	core_daily_semantic_review_required	MINCE: Shrinking LLM Evaluation Datasets via Few-Model Monte Carlo Calibration	Evaluating LLMs across many model variants -- quantized, fine-tuned, or deployment-specific -- requires running large benchmarks repeatedly, a process that can take tens of hours per model on edge hardware such as NPUs.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-EVALUATION-SYSTEM	`MINCE: Shrinking LLM Evaluation Datasets via Few-Model Monte Carlo Calibration` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期 state/data/control 或 evaluation/security contract：MINCE: Shrinking LLM Evaluation Datasets via Few-Model Monte Carlo Calibration 的 exact-v1 机制为：We introduce MINCE (Monte Carlo Informed N-sizing for Compact Evaluation), which uses Monte Carlo simulation over per-item logs from a small set of calibration models to find the minimum subset size that bounds accuracy drift and then fixes a randomly sampled subset at that size, with no prediction layer needed. 因此 把样本、metric、judge、阈值、不确定性和 release authority 分离。
SF-2026-ARXIV-2606-22827	2606.22827	keyword_daily_semantic_review_required	What You See Is Not What You Execute: Memory-Based Runtime SBOM Generation for Supply Chain Security	Modern software development relies heavily on third-party components from public repositories, expanding the software supply chain attack surface.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-SECURITY	`What You See Is Not What You Execute: Memory-Based Runtime SBOM Generation for Supply Chain Security` 改变 `PLATFORM-SECURITY` 的长期 state/data/control 或 evaluation/security contract：What You See Is Not What You Execute: Memory-Based Runtime SBOM Generation for Supply Chain Security 的 exact-v1 机制为：In response to these growing risks, federal initiatives have advanced the Software Bill of Materials (SBOM) as a standardized mechanism for improving transparency by describing software components, dependencies, and their relationships. 因此 把 attacker、policy、runtime data/control flow、proof boundary 与 fail-closed handoff 显式化。
SF-2026-ARXIV-2606-22829	2606.22829	core_daily_semantic_review_required	DBT-Bleed: Dual-Branch Temporal Modeling with Key-Frame Selection for Surgical Bleeding Detection	Intraoperative Adverse Events (IAEs) detection is critical for improving surgical safety, with bleeding being among the most frequent events across many surgery types.	pre_denominator_closure	task_model_method_without_durable_owner	—	`DBT-Bleed: Dual-Branch Temporal Modeling with Key-Frame Selection for Surgical Bleeding Detection`：Intraoperative Adverse Events (IAEs) detection is critical for improving surgical safety, with bleeding being among the most frequent events across many surgery types. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-22830	2606.22830	core_daily_semantic_review_required	Finding the Evidence: Discovering Decision-Supporting Tokens for On-Policy Reasoning Distillation	On-policy distillation transfers reasoning ability through dense token-level supervision, yet the nature of the transferable signal remains unclear.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Finding the Evidence: Discovering Decision-Supporting Tokens for On-Policy Reasoning Distillation`：On-policy distillation transfers reasoning ability through dense token-level supervision, yet the nature of the transferable signal remains unclear. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-22831	2606.22831	core_daily_semantic_review_required	Learning-Augmented Algorithms for Online Vertex Cover	This paper studies learning-augmented online weighted vertex cover with local advice and a tradeoff parameter $λ\in (0,1)$.	pre_denominator_closure	local_artifact_without_general_contract	—	`Learning-Augmented Algorithms for Online Vertex Cover`：This paper studies learning-augmented online weighted vertex cover with local advice and a tradeoff parameter $λ\in (0,1)$. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-22834	2606.22834	not_routed_by_keyword_contract	Homographic Navigation: Geometry-Driven Camera Guidance for Deterministic Planar Capture	We present homographic navigation, a geometry-centric framework for guiding camera acquisition toward precise capture of planar regions.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Homographic Navigation: Geometry-Driven Camera Guidance for Deterministic Planar Capture`：We present homographic navigation, a geometry-centric framework for guiding camera acquisition toward precise capture of planar regions. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-22835	2606.22835	core_daily_semantic_review_required	OrthoMotion:Disentangling Camera and Subject Motion via Geometry Semantics Orthogonal Attention	Controllable video generation demands independent command of the camera and the subject, yet 2D conditioning entangles them: camera- and object-induced optical flow share the same inverse-depth (1/Z) scaling and cannot be separated from image evidence alone.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`OrthoMotion:Disentangling Camera and Subject Motion via Geometry Semantics Orthogonal Attention`：Controllable video generation demands independent command of the camera and the subject, yet 2D conditioning entangles them: camera- and object-induced optical flow share the same inverse-depth (1/Z) scaling and cannot be separated from image evidence alone. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-22836	2606.22836	keyword_daily_semantic_review_required	Cloak: Zero-Shot Cross-Embodiment Manipulation by Masking the End-Effector from the VLA	We present Cloak, a training recipe that endows a Vision-Language-Action (VLA) model with zero-shot cross-embodiment transfer by cloaking the end-effector from its own wrist camera.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Cloak: Zero-Shot Cross-Embodiment Manipulation by Masking the End-Effector from the VLA`：We present Cloak, a training recipe that endows a Vision-Language-Action (VLA) model with zero-shot cross-embodiment transfer by cloaking the end-effector from its own wrist camera. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-22837	2606.22837	core_daily_semantic_review_required	CLIP-guided Diffusion Model for Backdoor Generation in Sensor-based Human Activity Recognition	Sensors are critical components of modern intelligent devices.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`CLIP-guided Diffusion Model for Backdoor Generation in Sensor-based Human Activity Recognition`：Sensors are critical components of modern intelligent devices. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-22838	2606.22838	not_routed_by_keyword_contract	FPAS: Frontier-Based Path Planning with Adaptive Sampling for Large-Scale Unknown Environments	In this work, we propose Frontier-based Path Planning with Adaptive Sampling (FPAS), a novel framework designed for efficient goal-reaching in large-scale, unknown environments.	pre_denominator_closure	outside_durable_ai_system_scope	—	`FPAS: Frontier-Based Path Planning with Adaptive Sampling for Large-Scale Unknown Environments`：In this work, we propose Frontier-based Path Planning with Adaptive Sampling (FPAS), a novel framework designed for efficient goal-reaching in large-scale, unknown environments. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-22840	2606.22840	core_daily_semantic_review_required	RLM-Cascade: Response-Level Speculative Decoding for Cost-Efficient LLM API Serving	We present RLM-Cascade, a proxy-layer system that applies speculative decoding at the response level to reduce LLM API costs without requiring model architecture access or a shared vocabulary.	retained_after_full_semantic_audit	durable_ai_system_candidate	INFER-SPECULATIVE-DECODING	`RLM-Cascade: Response-Level Speculative Decoding for Cost-Efficient LLM API Serving` 改变 `INFER-SPECULATIVE-DECODING` 的长期 state/data/control 或 evaluation/security contract：RLM-Cascade: Response-Level Speculative Decoding for Cost-Efficient LLM API Serving 的 exact-v1 机制为：We present RLM-Cascade, a proxy-layer system that applies speculative decoding at the response level to reduce LLM API costs without requiring model architecture access or a shared vocabulary. 因此 把 draft/verify/bypass 路由、质量门槛、成本和 schema-critical fallback 共同验收。
SF-2026-ARXIV-2606-22841	2606.22841	core_daily_semantic_review_required	IndicGuard: A Multilingual Safety Guard Model and Dataset for Indic Languages	As Large Language Models (LLMs) achieve widespread integration across diverse linguistic landscapes, ensuring their safety and alignment with regional normative values remains a critical challenge.	pre_denominator_closure	local_artifact_without_general_contract	—	`IndicGuard: A Multilingual Safety Guard Model and Dataset for Indic Languages`：As Large Language Models (LLMs) achieve widespread integration across diverse linguistic landscapes, ensuring their safety and alignment with regional normative values remains a critical challenge. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
