arxiv_id	source_family_key	screening_route	title	decision	closure_class	stable_node_id	family_specific_reason
2606.22726	arxiv:2606.22726	core_daily_semantic_review_required	Text Dictates, Music Decorates: Energy-based Attention for Editable Dance Motion Generation	pre-denominator closure	context_without_durable_design_delta	—	Family-specific closure for ‘Text Dictates, Music Decorates: Energy-based Attention for Editable Dance Motion Generation’: exact abstract scope is ‘Choreographic motion generation poses unique challenges for AI, demanding precise semantic control over complex, temporally structured, and expressive full-body dynamics. ’. 提供相关背景或局部实验，但没有达到改变长期 AI-System 机制、系统 contract 或 Books proposition 的门槛.
2606.22728	arxiv:2606.22728	core_daily_semantic_review_required	When Confidence Takes the Wrong Path: Diagnosing Retrieval-State Lock-In in RAG	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘When Confidence Takes the Wrong Path: Diagnosing Retrieval-State Lock-In in RAG’: exact abstract scope is ‘The trustworthiness of a retrieval-augmented generation (RAG) system depends on more than the answer it returns, yet many black-box uncertainty methods still read agreement among sampled answers as confidence. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22729	arxiv:2606.22729	keyword_daily_semantic_review_required	Temporal Logic Guidance for Action-Only Diffusion Policies with World Models	retained	candidate_denominator	MULTIMODAL-EMBODIED-VLA	Retained for exact-v1 review under `MULTIMODAL-EMBODIED-VLA`: ‘Temporal Logic Guidance for Action-Only Diffusion Policies with World Models’ states the scope ‘Diffusion policies enable multimodal robot behavior but offer limited ability to choose among behavior modes at inference time, even though such control is desirable in human-robot settings. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22731	arxiv:2606.22731	core_daily_semantic_review_required	Closed-loop Auto Research for Molecular Property Prediction: Discovering and Certifying Generalizable Improvements	retained	candidate_denominator	AGENT-WORKFLOW	Retained for exact-v1 review under `AGENT-WORKFLOW`: ‘Closed-loop Auto Research for Molecular Property Prediction: Discovering and Certifying Generalizable Improvements’ states the scope ‘Closed-loop Auto Research extends automated machine learning from fixed-dataset fitting to changing the research workflow, with language-model agents editing representations and model code and acquiring external evidence. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22734	arxiv:2606.22734	not_routed_by_keyword_contract	Lifting E-Graphs: A Function Isn't a Constant	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘Lifting E-Graphs: A Function Isn't a Constant’: exact abstract scope is ‘Variables are quite subtle and easy to get wrong. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22737	arxiv:2606.22737	core_daily_semantic_review_required	GroundEval: A Deterministic Replacement for LLM-as-Judge in Stateful Agent Evaluation	retained	candidate_denominator	PLATFORM-EVALUATION-SYSTEM	Retained for exact-v1 review under `PLATFORM-EVALUATION-SYSTEM`: ‘GroundEval: A Deterministic Replacement for LLM-as-Judge in Stateful Agent Evaluation’ states the scope ‘Before letting an agent operate over real context, can you prove it used the right evidence? ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22738	arxiv:2606.22738	core_daily_semantic_review_required	PA-User: Simulating Trust and Verification under AI-Generated Content	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘PA-User: Simulating Trust and Verification under AI-Generated Content’: exact abstract scope is ‘Most users of online information now assume that some of what they read has been written, edited, or selected by an AI model. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.23739	arxiv:2606.23739	core_daily_semantic_review_required	Systematic Exploration of 4-Expert Heterogeneous Mixture-of-Experts via Automated Pipeline Search	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Systematic Exploration of 4-Expert Heterogeneous Mixture-of-Experts via Automated Pipeline Search’: exact abstract scope is ‘We present an automated large-scale search pipeline for heterogeneous 4-Expert Mixture-of-Experts (MoE4) architectures within the LEMUR neural network dataset ecosystem. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.23740	arxiv:2606.23740	core_daily_semantic_review_required	Weight-Space Geometry of Offline Reasoning Training	retained	candidate_denominator	TRAIN-RLHF	Retained for exact-v1 review under `TRAIN-RLHF`: ‘Weight-Space Geometry of Offline Reasoning Training’ states the scope ‘Offline reinforcement-learning losses (RFT, RIFT, DFT, Offline GRPO, DPO) are widely used to distill reasoning from large teachers into smaller students, and are typically compared on downstream accuracy alone. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.23741	arxiv:2606.23741	core_daily_semantic_review_required	A Survey on Federated Causal Discovery and Inference	pre-denominator closure	survey_without_new_system_mechanism	—	Family-specific closure for ‘A Survey on Federated Causal Discovery and Inference’: exact abstract scope is ‘Causal reasoning, which encompasses the discovery of causal structures and the inference of causal effects, is fundamental to data-driven decision making. ’. 汇总既有研究，但没有给出会改变本项目长期 state/data/control ownership 的新机制或可验收系统合同.
2606.23742	arxiv:2606.23742	core_daily_semantic_review_required	Low-power analogue neural networks with trainable nonlinear connections for continuous control	pre-denominator closure	task_or_benchmark_local_improvement	—	Family-specific closure for ‘Low-power analogue neural networks with trainable nonlinear connections for continuous control’: exact abstract scope is ‘Physical neural networks promise low-power machine learning by computing directly with analogue device physics, but most architectures force nonlinear device responses to act as scalar weights. ’. 改进集中在单一任务、模型或数据集，未改变 evaluation release authority、平台 owner 或可迁移机制.
2606.23743	arxiv:2606.23743	core_daily_semantic_review_required	Sol Video Inference Engine: Agent-Native Full-Stack Acceleration Framework for Efficient Video Generation	retained	candidate_denominator	INFER-TENSORRT-LLM	Retained for exact-v1 review under `INFER-TENSORRT-LLM`: ‘Sol Video Inference Engine: Agent-Native Full-Stack Acceleration Framework for Efficient Video Generation’ states the scope ‘Modern video diffusion models achieve higher generation quality through scaling, but this also increases inference cost. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.23744	arxiv:2606.23744	not_routed_by_keyword_contract	Performance and Interpretability of Convolutional, Transformer, and Hybrid Deep Learning Models in Colorectal Histology Classification	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘Performance and Interpretability of Convolutional, Transformer, and Hybrid Deep Learning Models in Colorectal Histology Classification’: exact abstract scope is ‘Deep learning has become an important tool in computational pathology, enabling automated analysis of histopathological images. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.23745	arxiv:2606.23745	core_daily_semantic_review_required	JEDEL: Zero-Shot DNA-Encoded Library Design for Early-Stage Drug Discovery	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘JEDEL: Zero-Shot DNA-Encoded Library Design for Early-Stage Drug Discovery’: exact abstract scope is ‘We present JEDEL, a framework for generating synthesis-ready DNA-encoded libraries (DELs) directly from three-dimensional pharmacophore representations of active ligands. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.26144	arxiv:2606.26144	core_daily_semantic_review_required	Neural Speaker Diarization via Multilingual Training: Evaluation on Low-Resource Nepali-Hindi Speech	pre-denominator closure	local_method_without_durable_owner_delta	—	"Family-specific closure for ‘Neural Speaker Diarization via Multilingual Training: Evaluation on Low-Resource Nepali-Hindi Speech’: exact abstract scope is ‘Speaker diarization, the task of determining ""who spoke when"" in a multi-speaker recording, is a critical component in applications such as meeting transcription, accessibility tools, and multilingual information retrieval. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论."
2606.28383	arxiv:2606.28383	core_daily_semantic_review_required	Zero-Label Driving Scenario Complexity Detection via Joint Embedding Predictive Architecture	pre-denominator closure	task_or_benchmark_local_improvement	—	Family-specific closure for ‘Zero-Label Driving Scenario Complexity Detection via Joint Embedding Predictive Architecture’: exact abstract scope is ‘Identifying complex and safety-critical driving scenarios in large unlabelled datasets is an important but expensive problem. ’. 改进集中在单一任务、模型或数据集，未改变 evaluation release authority、平台 owner 或可迁移机制.
2606.30668	arxiv:2606.30668	core_daily_semantic_review_required	Emergent Culture in Minimal LLM Systems	pre-denominator closure	context_without_durable_design_delta	—	Family-specific closure for ‘Emergent Culture in Minimal LLM Systems’: exact abstract scope is ‘What happens when LLM agents operate with no context outside a turn, minimal prompting, and simple tools? ’. 提供相关背景或局部实验，但没有达到改变长期 AI-System 机制、系统 contract 或 Books proposition 的门槛.
