arxiv_id	published_v1_utc	route	status	source_family_id	title	reason
2606.11217	2026-05-03T19:57:27Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2606-11217	Preregistration for Experiments with AI Agents	《Preregistration for Experiments with AI Agents》具体研究/提出：Originally conceived as a way to use AI agents as proxies for human participants in studies of cognition, decision-making, and social dynamics, this approach has taken on new significance -- as AI agents increasingly negotiate, transact, and make consequential decisions on behalf of people and organizations, understanding their behavior has become a research priority in its own right. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2606.11217v1）
2606.14713	2026-05-03T20:04:31Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2606-14713	Recurring Public Transit Schedules: Stable Identification from GTFS and Similarity Analysis	《Recurring Public Transit Schedules: Stable Identification from GTFS and Similarity Analysis》具体研究/提出：GTFS does not encode these recurring schedules directly, so downstream scheduling, assignment, and mismatch models lack an explicit recurrent supply object. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2606.14713v1）
2605.02037	2026-05-03T20:04:42Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02037	VILAS: A VLA-Integrated Low-cost Architecture with Soft Grasping for Robotic Manipulation	《VILAS: A VLA-Integrated Low-cost Architecture with Soft Grasping for Robotic Manipulation》具体研究/提出：The system integrates a Fairino FR5 collaborative arm, a Jodell RG52-50 electric gripper, and a dual-camera perception module, unified through a ZMQ-based communication architecture that seamlessly coordinates teleoperation, data collection, and policy deployment within a single framework. 它是受限表示、生成或领域任务改进，没有改变 representation identity、action-conditioned transition、persistent world state 或 physical-control boundary。（identity=2605.02037v1）
2605.02038	2026-05-03T20:05:08Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-02038	What Single-Prompt Accuracy Misses: A Multi-Variant Reliability Audit of Language Models	A model score is inseparable from prompt variants, confidence normalization, parser and evaluator logic; multi-variant evaluation must retain raw generations and report spread instead of treating one prompt as model identity.
2605.02041	2026-05-03T20:10:02Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02041	TIJERE: A Novel Threat Intelligence Joint Extraction Model Based on Analyst Expert Knowledge	《TIJERE: A Novel Threat Intelligence Joint Extraction Model Based on Analyst Expert Knowledge》具体研究/提出：However, existing joint extraction methods struggle with feature confusion, language ambiguity, noise propagation, and overlapping relations, resulting in low accuracy and poor model performance. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02041v1）
2605.02043	2026-05-03T20:24:24Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-02043	Bringing Order to Asynchronous SGD: Towards Optimality under Data-Dependent Delays with Momentum	Delay attenuation in asynchronous SGD can bias training toward fast samples; momentum-based virtual iterates preserve delayed information while controlling staleness under stated smoothness assumptions.
2605.02044	2026-05-03T20:26:09Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02044	NeuroViz: Real-time Interactive Visualization of Forward and Backward Passes in Neural Network Training	《NeuroViz: Real-time Interactive Visualization of Forward and Backward Passes in Neural Network Training》具体研究/提出：We introduce NeuroViz, an interactive visualization tool that supports real-time exploration of fully connected neural network training. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02044v1）
2605.02045	2026-05-03T20:26:49Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02045	Optimization of CV-QKD Under Practical Constraints	《Optimization of CV-QKD Under Practical Constraints》具体研究/提出：Under these realistic conditions, the proposed approach achieves significant performance improvements. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02045v1）
2605.02047	2026-05-03T20:33:47Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02047	Monolithic 3D Integration for Null Convention Logic (NCL)-Based Asynchronous Circuits	《Monolithic 3D Integration for Null Convention Logic (NCL)-Based Asynchronous Circuits》具体研究/提出：However, the adoption of the paradigm has been greatly limited due to the lack of mature computer-aided design (CAD) tools and a substantially larger area footprint, owing to various architectural constraints. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02047v1）
2605.02050	2026-05-03T20:37:48Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-02050	Principles and Guidelines for Randomized Controlled Trials in AI Evaluation	Human-uplift claims require an RCT contract that freezes population, intervention, comparator, outcomes, analysis and open-science evidence; a model benchmark is not a substitute.
2605.02052	2026-05-03T20:53:47Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02052	Methods, Data, and Conceptual Change: Reflections from Two Quantitative Diachronic Case Studies	《Methods, Data, and Conceptual Change: Reflections from Two Quantitative Diachronic Case Studies》具体研究/提出：Drawing on two worked examples, we examine English data using quad-based concept modelling of Early Modern English discourse in EEBO-TCP (c. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02052v1）
2605.02054	2026-05-03T20:59:58Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02054	Observability Conditions and Filter Design for Visual Pose Estimation via Dual Quaternions	《Observability Conditions and Filter Design for Visual Pose Estimation via Dual Quaternions》具体研究/提出：A nonlinear observability analysis is performed using a Lie algebraic approach, deriving sufficient conditions for local observability under two sensing modalities: relative position vector and unit vector measurements. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02054v1）
2605.02059	2026-05-03T21:06:08Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02059	RenCon 2025: Revival of the Expressive Performance Rendering Competition	《RenCon 2025: Revival of the Expressive Performance Rendering Competition》具体研究/提出：The competition attracted 9 entries from international research groups, representing diverse approaches to expressive piano performance rendering. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02059v1）
2605.08150	2026-05-03T21:06:25Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-08150	A PyTorch Library of Turing-Complete Neural Networks	《A PyTorch Library of Turing-Complete Neural Networks》具体研究/提出：Given a transition function and a set of terminal states, the package constructs a model whose forward pass corresponds to one step of the Turing machine. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.08150v1）
2605.02060	2026-05-03T21:08:15Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02060	DR-SNE: Density-Regularized Stochastic Neighbor Embedding	《DR-SNE: Density-Regularized Stochastic Neighbor Embedding》具体研究/提出：We introduce Density-Regularized Stochastic Neighbor Embedding (DR-SNE), which augments stochastic neighbor embedding with a regularizer that directly aligns normalized inverse-neighborhood-scale profiles between the original and embedding spaces. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02060v1）
2605.02061	2026-05-03T21:08:54Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02061	Toward the Internet of Space Things: Performance Analysis of LEO Satellite Relay Networks using mmWave and sub-THz links	《Toward the Internet of Space Things: Performance Analysis of LEO Satellite Relay Networks using mmWave and sub-THz links》具体研究/提出：Even when utilizing existing Ku-band ground relay networks, the contact time with a CubeSat at low-Earth orbit (LEO) is often still limited to minutes per day only. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02061v1）
2605.02063	2026-05-03T21:14:06Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02063	Coopetition-Gym v1: A Formally Grounded Platform for Mixed-Motive Multi-Agent Reinforcement Learning under Strategic Coopetition	《Coopetition-Gym v1: A Formally Grounded Platform for Mixed-Motive Multi-Agent Reinforcement Learning under Strategic Coopetition》具体研究/提出：The platform comprises twenty environments organized into four mechanism classes that correspond to four foundational technical reports: interdependence and complementarity (arXiv:2510.18802), trust and reputation dynamics (arXiv:2510.24909), collective action and loyalty (arXiv:2601.16237), and sequential interaction and reciprocity (arXiv:2604.01240). 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02063v1）
2605.02977	2026-05-03T21:33:52Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02977	Contrastive Privacy: A Semantic Approach to Measuring Privacy of AI-based Sanitization	"《Contrastive Privacy: A Semantic Approach to Measuring Privacy of AI-based Sanitization》具体研究/提出：AI-based sanitization is poised to grow in popularity because it can work with the semantics of natural language concepts; e.g., a prompt to ""remove faces, clothing, and body shape"". 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02977v1）"
2605.02069	2026-05-03T21:52:49Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02069	Pair2Score: Pairwise-to-Absolute Transfer for LLM-Based Essay Scoring	《Pair2Score: Pairwise-to-Absolute Transfer for LLM-Based Essay Scoring》具体研究/提出：We present Pair2Score, a two-stage learning framework that transfers pairwise comparisons into absolute scoring with parameter-efficient LLaMA adaptation. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02069v1）
2605.02072	2026-05-03T22:01:19Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02072	Weight Clipping for Robust Conformal Inference under Unbounded Covariate Shifts	《Weight Clipping for Robust Conformal Inference under Unbounded Covariate Shifts》具体研究/提出：While weighted conformal prediction (WCP) is designed to handle such shifts, it can suffer from significant undercoverage when the density ratio between the distributions is unbounded and/or must be learned. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02072v1）
2605.02073	2026-05-03T22:01:25Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02073	Enhanced LLM Reasoning by Optimizing Reward Functions with Search-Driven Reinforcement Learning	《Enhanced LLM Reasoning by Optimizing Reward Functions with Search-Driven Reinforcement Learning》具体研究/提出：Reinforcement learning is a standard post-training mechanism for improving the reasoning capabilities of large language models, yet performance remains sensitive to the design of the reward function that drives policy optimization. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02073v1）
2605.02075	2026-05-03T22:26:52Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02075	Graph Transformers and Stabilized Reinforcement Learning for Large-Scale Dynamic Routing Modulation and Spectrum Allocation in Elastic Optical Networks	《Graph Transformers and Stabilized Reinforcement Learning for Large-Scale Dynamic Routing Modulation and Spectrum Allocation in Elastic Optical Networks》具体研究/提出：We attribute this to the high data and compute requirements of transformers and potential training instabilities with RL. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.02075v1）
2605.02077	2026-05-03T22:33:30Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02077	Obscura: Privacy-Preserving Protocol for the Algorand Blockchain Using LSAG Ring Signatures	《Obscura: Privacy-Preserving Protocol for the Algorand Blockchain Using LSAG Ring Signatures》具体研究/提出：Existing privacy-enhancing protocols, such as those deployed on Ethereum, typically rely on succinct zero-knowledge proofs (zk-SNARKs) to obscure the transaction graph. 它没有同时改变 request/KV/scheduler 的状态 ownership 与 workload-SLO contract；局部速度或压缩结果不能外推为推理系统设计结论。（identity=2605.02077v1）
2605.02080	2026-05-03T22:36:40Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02080	Cripping AI: Reimagining AI Through Lived Disability Experiences	"《Cripping AI: Reimagining AI Through Lived Disability Experiences》具体研究/提出：Moving beyond calls to make AI ""accessible"" to people with disabilities, cripping AI seeks to: (1) reveal and dismantle ableist assumptions embedded in how AI is imagined, designed, and evaluated; (2) center disabled ways of knowing (i.e., cripistemologies); (3) respect disabled labor in co-creating accessible practices. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02080v1）"
2605.02083	2026-05-03T22:46:47Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02083	EditPropBench: Measuring Factual Edit Propagation in Scientific Manuscripts	《EditPropBench: Measuring Factual Edit Propagation in Scientific Manuscripts》具体研究/提出：If a dataset changes from 215 to 80 documents, claims such as 'medium-scale' or 'a few hundred items' may also become stale, even though they do not repeat the edited number. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02083v1）
2605.02086	2026-05-03T23:12:14Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02086	GETA-3DGS: Automatic Joint Structured Pruning and Quantization for 3D Gaussian Splatting	《GETA-3DGS: Automatic Joint Structured Pruning and Quantization for 3D Gaussian Splatting》具体研究/提出：Existing 3DGS compression methods (e.g., HAC++, FlexGaussian, LP-3DGS) treat pruning, quantization, and entropy coding as separate stages and rely on hand-tuned heuristics (opacity thresholds, fixed bit-widths, SH truncation), limiting cross-scene generalization and preventing users from specifying a target rate or quality budget. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02086v1）
2605.02087	2026-05-03T23:16:14Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-02087	Model Spec Midtraining: Improving How Alignment Training Generalizes	Teaching a model the rationale and content of a behavior spec before demonstration alignment changes how underspecified examples generalize; the spec corpus becomes a versioned training artifact and a new mis-specification surface.
2605.02089	2026-05-03T23:18:21Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02089	Cross-Lingual Learning within Arabic Script for Low-Resource HTR	《Cross-Lingual Learning within Arabic Script for Low-Resource HTR》具体研究/提出：Although modern sequence-based recognizers perform well in high-resource settings, their accuracy degrades sharply as training data becomes scarce. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.02089v1）
2605.02091	2026-05-03T23:21:13Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02091	How Compliant Are GitHub Actions Workflows? A Checklist-Based Study with LLM-Assisted Auditing	《How Compliant Are GitHub Actions Workflows? A Checklist-Based Study with LLM-Assisted Auditing》具体研究/提出：Consequently, issues like over-privileged permissions, weak secrets management, and missing failure notifications remain undetected in real-world pipelines. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02091v1）
2605.02092	2026-05-03T23:22:01Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02092	NORA: A Harness-Engineered Autonomous Research Agent for End-to-End Spatial Data Science	《NORA: A Harness-Engineered Autonomous Research Agent for End-to-End Spatial Data Science》具体研究/提出：This paper introduces NORA (Night Owl Research Agent), a harness-engineered, multi-agent autonomous research system purpose-built for GIScience and spatial data science. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02092v1）
2605.02094	2026-05-03T23:25:45Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02094	SignMAE: Segmentation-Driven Self-Supervised Learning for Sign Language Recognition	《SignMAE: Segmentation-Driven Self-Supervised Learning for Sign Language Recognition》具体研究/提出：We propose a self-supervised pretraining method for sign language recognition that uses segmentation-based masking to adapt to the presence and motion of key body parts, rather than treating hand poses as static visual tokens. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.02094v1）
2605.02096	2026-05-03T23:31:18Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02096	Foundation Models as Oracles for Refactoring Correctness Detection	《Foundation Models as Oracles for Refactoring Correctness Detection》具体研究/提出：Traditional detection approaches rely on handcrafted preconditions, and static and dynamic analyses, yet remain limited in adaptability and can miss subtle correctness issues. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02096v1）
2605.02098	2026-05-03T23:36:32Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02098	From Spherical to Gaussian: A Comparative Analysis of Point Cloud Cropping Strategies in Large-Scale 3D Environments	《From Spherical to Gaussian: A Comparative Analysis of Point Cloud Cropping Strategies in Large-Scale 3D Environments》具体研究/提出：Even after downsampling, these point clouds are too large for modern 3D neural networks. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02098v1）
2605.02102	2026-05-03T23:51:49Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02102	Stochastic Modeling of Human-Machine Authentication Channels under Partial Information Leakage	《Stochastic Modeling of Human-Machine Authentication Channels under Partial Information Leakage》具体研究/提出：PIN-based authentication can be viewed as a low-bandwidth communication channel through which users transmit numeric credentials under practical constraints. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02102v1）
2605.02103	2026-05-03T23:54:36Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02103	Bridging the Gap Between Average and Discounted TD Learning	《Bridging the Gap Between Average and Discounted TD Learning》具体研究/提出：This complicates standard analyses of stochastic updates that are effective in discounted settings. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02103v1）
2606.07546	2026-05-04T00:00:53Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2606-07546	Beyond Item IDs: Scaling Short-Form-Video Recommendation via Semantic-Native Long Sequence Modeling	《Beyond Item IDs: Scaling Short-Form-Video Recommendation via Semantic-Native Long Sequence Modeling》具体研究/提出：Traditional orthogonal Video IDs fail to capture content relationships and demand large embedding tables, while the quadratic complexity of self-attention restricts the maximum sequence length under strict industrial latency and resource constraints. 它是受限表示、生成或领域任务改进，没有改变 representation identity、action-conditioned transition、persistent world state 或 physical-control boundary。（identity=2606.07546v1）
2605.02105	2026-05-04T00:02:23Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02105	Sharpness-Aware Pretraining Mitigates Catastrophic Forgetting	《Sharpness-Aware Pretraining Mitigates Catastrophic Forgetting》具体研究/提出：This overlooks the geometry of the base model which controls how much of the base model's capabilities survive subsequent parameter updates. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.02105v1）
2605.02106	2026-05-04T00:02:51Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02106	The Dynamic Gist-Based Memory Model (DGMM): A Memory-Centric Architecture for Artificial Intelligence	《The Dynamic Gist-Based Memory Model (DGMM): A Memory-Centric Architecture for Artificial Intelligence》具体研究/提出：Despite these advances, they continue to face limitations in persistent memory, temporal grounding, provenance, and interpretability. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02106v1）
2605.02107	2026-05-04T00:04:29Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02107	AoI-Aware Multi-Robot Sensing and Transport on Connected Graphs	《AoI-Aware Multi-Robot Sensing and Transport on Connected Graphs》具体研究/提出：At each non-base node, multiple robots may collaborate, yielding node-dependent geometric group sensing times, while other robots act as mobile conveyors that transport samples along unit-time edges. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02107v1）
2605.02108	2026-05-04T00:07:24Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02108	Geometric and Spectral Alignment for Deep Neural Network I	《Geometric and Spectral Alignment for Deep Neural Network I》具体研究/提出：This paper proves deterministic quotient-geometric estimates for singular spectra of Frobenius-normalized layer factors, emphasizing a normalized top-radial Cartan coordinate and fitted power-law chart. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02108v1）
2605.02109	2026-05-04T00:08:05Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02109	Detecting Adversarial Data via Provable Adversarial Noise Amplification	《Detecting Adversarial Data via Provable Adversarial Noise Amplification》具体研究/提出：In this work, we study this phenomenon in detail and present a formal adversarial noise amplification theorem. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02109v1）
2605.02110	2026-05-04T00:15:35Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02110	Adversarial Update-Based Federated Unlearning for Poisoned Model Recovery	《Adversarial Update-Based Federated Unlearning for Poisoned Model Recovery》具体研究/提出：Although detection methods can identify and remove malicious clients, the model remains affected. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.02110v1）
2605.02111	2026-05-04T00:17:48Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02111	Geometric and Spectral Alignment for Deep Neural Network II	《Geometric and Spectral Alignment for Deep Neural Network II》具体研究/提出：Starting from Cartan-coordinate rigidity and fitted effective-rank windows, we study how dominant singular subspaces are transported across adjacent layers and how the resulting finite matrices can be displayed in physical channel coordinates. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02111v1）
2605.02113	2026-05-04T00:34:11Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02113	A Shallow Embedding of Datalog in Lean	《A Shallow Embedding of Datalog in Lean》具体研究/提出：Lean, on the other hand, is a proof assistant system and language based on the Calculus of Inductive Constructions (CIC). 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02113v1）
2605.02116	2026-05-04T00:38:29Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02116	Statistical Consistency and Generalization of Contrastive Representation Learning	《Statistical Consistency and Generalization of Contrastive Representation Learning》具体研究/提出：Despite recent theoretical progress, existing analyses suffer from several key limitations: (i) the statistical consistency of CRL remains poorly understood; (ii) available generalization bounds deteriorate as the number of negative samples increases, contradicting the empirical benefits of large negative sets; and (iii) the retrieval performance of CRL has received limited theoretical attention. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02116v1）
2605.02120	2026-05-04T00:55:14Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02120	Reinforcement Learning Trained Observer Control for Bearings-Only Tracking	《Reinforcement Learning Trained Observer Control for Bearings-Only Tracking》具体研究/提出：The observer manoeuvre problem is formulated as a belief Markov decision process, where the belief state is represented by the posterior of a cubature Kalman filter (CKF). 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02120v1）
2605.02121	2026-05-04T00:59:29Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02121	SCRIBE: Practical Static Binary Patching via Binary-Aware Recompilation of Decompiled Code	《SCRIBE: Practical Static Binary Patching via Binary-Aware Recompilation of Decompiled Code》具体研究/提出：As an alternative, one can decompile the binary, apply the patch at the source level, and then recompile the modified code. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02121v1）
