arxiv_id	title	source_kind	screening_status	source_family_id	screening_reason	owner_node	review_status	access_status	integration_disposition
2605.05257	Career-Aware Resume Tailoring via Multi-Source Retrieval-Augmented Generation with Provenance Tracking: A Case Study		pre_denominator_closure	SF-2026-ARXIV-2605-05257	问题/机制：Career-Aware Resume Tailoring via Multi-Source Retrieval-Augmented Generation with Provenance Tracking: A Case Study；方法为“AI-assisted resume tailoring systems commonly operate on a single uploaded resume, which limits their ability to recover relevant experience omitted from the current draft and makes it difficult for users to distinguish…”；结果线索为“We report a pilot evaluation on nine job descriptions (JDs) across software engineering, data analytics, and business analysis roles using a single candidate's career history.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04488	How Does Thinking Mode Change LLM Moral Judgments? A Controlled Instant-vs-Thinking Comparison Across Five Frontier Models		pre_denominator_closure	SF-2026-ARXIV-2605-04488	问题/机制：How Does Thinking Mode Change LLM Moral Judgments? A Controlled Instant-vs-Thinking Comparison Across Five Frontier Models；方法为“We evaluate whether enabling provider-exposed reasoning mode changes moral judgments within the same model checkpoint.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：贡献停留在论文自身问题与实验对象，没有形成可迁移的 AI System owner、长期 contract 或 Books 反例。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04489	A Hybrid Method for Low-Resource Named Entity Recognition		pre_denominator_closure	SF-2026-ARXIV-2605-04489	问题/机制：A Hybrid Method for Low-Resource Named Entity Recognition；方法为“This study addresses these issues by proposing a hybrid neurosymbolic framework that integrates rule-based processing with deep learning models for Vietnamese NER.”；结果线索为“Experimental results demonstrate substantial improvements over strong RoBERTa-based baselines.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05258	PARNESS: A Paper Harness for End-to-End Automated Scientific Research with Dynamic Workflows, Full-Text Indexing, and Cross-Run Knowledge Accumulation		pre_denominator_closure	SF-2026-ARXIV-2605-05258	问题/机制：PARNESS: A Paper Harness for End-to-End Automated Scientific Research with Dynamic Workflows, Full-Text Indexing, and Cross-Run Knowledge Accumulation；方法为“We present PARNESS, an open-source framework built on four design moves.”；结果线索为“Recent autonomous research systems -- AI-Scientist, PaperOrchestra, AutoSOTA, DeepResearch, InternAgent, ResearchAgent and others -- show LLM agents can ideate, run experiments and write papers, but each fixes a particular control-flow shape (linear…”。排除边界：证据是综述、立场或个案，没有提供可执行且可迁移的系统控制机制。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04491	An Evaluation of Chat Safety Moderations in Roblox		pre_denominator_closure	SF-2026-ARXIV-2605-04491	问题/机制：An Evaluation of Chat Safety Moderations in Roblox；方法为“Toward this goal, we collected approximately 2 million chat messages from four games across multiple age groups and analyzed them to evaluate the moderation system.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04494	Towards General Preference Alignment: Diffusion Models at Nash Equilibrium		pre_denominator_closure	SF-2026-ARXIV-2605-04494	问题/机制：Towards General Preference Alignment: Diffusion Models at Nash Equilibrium；方法为“In this paper, we formulate diffusion alignment from a game-theoretic perspective.”；结果线索为“Empirically, we demonstrate the effectiveness of Diff.-NPO on the text-to-image generation task via various metrics.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05259	Enhancing Cryo-EM Density Map Segmentation in Phenix for Improved Atomic Model Building		pre_denominator_closure	SF-2026-ARXIV-2605-05259	问题/机制：Enhancing Cryo-EM Density Map Segmentation in Phenix for Improved Atomic Model Building；方法为“We introduce PhenixCraft, a fully automated pipeline for building atomic models from cryo-EM density maps.”；结果线索为“Our results demonstrate PhenixCraft's superior performance in TM-scores and sequence accuracy, significantly improving upon the limitations and inefficiencies of traditional model building using Phenix.”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04495	CAR: Query-Guided Confidence-Aware Reranking for Retrieval-Augmented Generation		pre_denominator_closure	SF-2026-ARXIV-2605-04495	问题/机制：CAR: Query-Guided Confidence-Aware Reranking for Retrieval-Augmented Generation；方法为“Relevance, however, is not equivalent to generator-side usefulness: a relevant passage may introduce ambiguity or distraction, whereas a lower-ranked passage may stabilize the generator's answer.”；结果线索为“Experiments on NQ, HotpotQA and FEVER across sparse and dense retrievers, seven ranking methods and three generator families show robust improvements.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04496	SCOUT: Active Information Foraging for Long-Text Understanding with Decoupled Epistemic States		retained	SF-SCOUT-ACTIVE-INFORMATION-FORAGING-FOR-LONG-TEXT-UNDERSTANDING-WITH-DECOU	long-context agents need explicit epistemic state and active information acquisition rather than passive context accumulation	AGENT-CONTEXT	deep_complete	verified	Integrate
2605.05260	SecureMCP: A Policy-Enforced LLM Data Access Framework for AIoT Systems via Model Context Protocol		retained	SF-SECUREMCP-A-POLICY-ENFORCED-LLM-DATA-ACCESS-FRAMEWORK-FOR-AIOT-SYSTEMS-V	MCP data access must be policy-enforced at the effect boundary rather than delegated to model intent	AGENT-MCP	deep_complete	verified	No Change — Existing Coverage
2605.04497	Quadrature-TreeSHAP: Depth-Independent TreeSHAP and Shapley Interactions		pre_denominator_closure	SF-2026-ARXIV-2605-04497	问题/机制：Quadrature-TreeSHAP: Depth-Independent TreeSHAP and Shapley Interactions；方法为“To address these challenges, we introduce Quadrature-TreeSHAP, a quadrature-based reformulation of Path-Dependent TreeSHAP that is numerically stable, naturally extends to any-order Shapley interaction values and is practically insensitive to tree depth.”；结果线索为“We evaluate these integrals using Gauss-Legendre quadrature, and show that, in practice, only 8 fixed quadrature points are sufficient to reach machine precision.”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04499	Pen-Strategist: A Reasoning Framework for Penetration Testing Strategy Formation and Analysis		pre_denominator_closure	SF-2026-ARXIV-2605-04499	问题/机制：Pen-Strategist: A Reasoning Framework for Penetration Testing Strategy Formation and Analysis；方法为“To overcome these limitations, we propose Pen-Strategist framework, consisting of a novel domain-specific reasoning model that derives pentesting strategies via logical reasoning and a classifier that converts the strategies into actionable steps.”；结果线索为“Evaluation on the test split of the dataset demonstrates a 87% improvement in strategy derivation performance compared to the baseline.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04500	Harnessing Linguistic Dissimilarity for Language Generalization on Unseen Low-Resource Varieties		pre_denominator_closure	SF-2026-ARXIV-2605-04500	问题/机制：Harnessing Linguistic Dissimilarity for Language Generalization on Unseen Low-Resource Varieties；方法为“Unlike prior approaches, we propose a two-stage Language Generalization framework that focuses on capturing variety-specific cues while also exploiting rich overlap offered by high-resource source variety.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
