source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-26595	2606.26595	core_daily_semantic_review_required	LLM-based Models for Detecting Emerging Topics in Service Feedback	Enhancing the analysis of service feedback is essential for public sector organizations, particularly tax administrations, where trust and compliance depend on fair and effective service delivery.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`LLM-based Models for Detecting Emerging Topics in Service Feedback`：Enhancing the analysis of service feedback is essential for public sector organizations, particularly tax administrations, where trust and compliance depend on fair and effective service delivery. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-26602	2606.26602	not_routed_by_keyword_contract	DiCoBench: Benchmarking Multi-Image Fine-Grained Perception via Differential and Commonality Visual Cues	Recent advancements in Multimodal Large Language Models (MLLMs) have demonstrated impressive fine-grained perception capabilities.	pre_denominator_closure	local_artifact_without_general_contract	—	`DiCoBench: Benchmarking Multi-Image Fine-Grained Perception via Differential and Commonality Visual Cues`：Recent advancements in Multimodal Large Language Models (MLLMs) have demonstrated impressive fine-grained perception capabilities. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-26603	2606.26603	not_routed_by_keyword_contract	Bridging Handheld and Teleoperated Supervision for Contact-Rich Manipulation via State-Gated Experts	Handheld data collection systems, such as the Universal Manipulation Interface (UMI), enable scalable data collection across diverse environments but only capture observed actions rather than the desired actions executed by a robot controller.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Bridging Handheld and Teleoperated Supervision for Contact-Rich Manipulation via State-Gated Experts`：Handheld data collection systems, such as the Universal Manipulation Interface (UMI), enable scalable data collection across diverse environments but only capture observed actions rather than the desired actions executed by a robot controller. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-26604	2606.26604	not_routed_by_keyword_contract	Quantum Mutant Equivalence via Transpilation	Mutation testing evaluates test suite quality by introducing artificial faults (mutants) and checking whether tests detect (kill) them.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Quantum Mutant Equivalence via Transpilation`：Mutation testing evaluates test suite quality by introducing artificial faults (mutants) and checking whether tests detect (kill) them. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-26607	2606.26607	core_daily_semantic_review_required	Moebius: Serving Mixture-of-Expert Models with Seamless Runtime Parallelism Switch	Mixture-of-Experts (MoE) architectures scale large language models (LLMs) to hundreds of billions of parameters.	retained_after_full_semantic_audit	durable_ai_system_candidate	INFER-SCHEDULING	`Moebius: Serving Mixture-of-Expert Models with Seamless Runtime Parallelism Switch` 改变 `INFER-SCHEDULING` 的长期 state/data/control 或 evaluation/security contract：Moebius: Serving Mixture-of-Expert Models with Seamless Runtime Parallelism Switch 的 exact-v1 机制为：We present Moebius, a serving system that switches between EP and TP at runtime without restarting the engine or dropping in-flight requests. 因此 把交互到达、thinking budget、thermal/energy slack 与 SLO 共同交给调度器。
SF-2026-ARXIV-2606-26609	2606.26609	not_routed_by_keyword_contract	LogicIR: Logic Gate Networks for Image Restoration	Image restoration aims to reconstruct high-quality images from degraded low-quality inputs.	pre_denominator_closure	local_artifact_without_general_contract	—	`LogicIR: Logic Gate Networks for Image Restoration`：Image restoration aims to reconstruct high-quality images from degraded low-quality inputs. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-26613	2606.26613	not_routed_by_keyword_contract	EcoTable: Cost-effective Table Integration in Data Lakes for Natural Language Queries	The diverse formats of CSV and Parquet files in data lakes pose a significant challenge to traditional ETL, which relies on data engineers to pre-define a target database schema and build a complex pipeline for data integration.	pre_denominator_closure	local_artifact_without_general_contract	—	`EcoTable: Cost-effective Table Integration in Data Lakes for Natural Language Queries`：The diverse formats of CSV and Parquet files in data lakes pose a significant challenge to traditional ETL, which relies on data engineers to pre-define a target database schema and build a complex pipeline for data integration. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-26614	2606.26614	core_daily_semantic_review_required	HiLSVA: Design and Evaluation of a Human-in-the-Loop Agentic System for Scientific Visualization	Large language model (LLM) agents enable natural language interaction for scientific visualization (SciVis).	pre_denominator_closure	paper_specific_method_already_subsumed	—	`HiLSVA: Design and Evaluation of a Human-in-the-Loop Agentic System for Scientific Visualization`：Large language model (LLM) agents enable natural language interaction for scientific visualization (SciVis). 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-26615	2606.26615	keyword_daily_semantic_review_required	TaskTok: Delving into Task Tokens for Task-driven Image Restoration	While traditional image restoration focuses on perceptual quality, Task-Driven Image Restoration (TDIR) aims to maximize the performance of downstream high-level vision tasks.	pre_denominator_closure	task_model_method_without_durable_owner	—	`TaskTok: Delving into Task Tokens for Task-driven Image Restoration`：While traditional image restoration focuses on perceptual quality, Task-Driven Image Restoration (TDIR) aims to maximize the performance of downstream high-level vision tasks. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-26616	2606.26616	not_routed_by_keyword_contract	A Closed-Form 4-DoF Inter-Robot Pose Estimator using Bearing-only Measurements	Bearing-odometry-based cooperative localization has attracted increasing research interest due to its minimal infrastructure requirements, low communication bandwidth and broad applicability in complex environments.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`A Closed-Form 4-DoF Inter-Robot Pose Estimator using Bearing-only Measurements`：Bearing-odometry-based cooperative localization has attracted increasing research interest due to its minimal infrastructure requirements, low communication bandwidth and broad applicability in complex environments. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-26617	2606.26617	core_daily_semantic_review_required	Sketched Linear Contrastive Learning: Approximation, Optimization, and Statistical Scaling	Scaling laws describe how learning performance varies with model size, data size, and compute.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Sketched Linear Contrastive Learning: Approximation, Optimization, and Statistical Scaling`：Scaling laws describe how learning performance varies with model size, data size, and compute. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-26618	2606.26618	core_daily_semantic_review_required	Closing the Quality Gap in Low-Resource Text-to-Speech: LoRA Fine-Tuning of VoxCPM2 for Khmer and Korean	Large pretrained text-to-speech (TTS) models sound almost human for well-resourced languages, but much worse for languages that are rare in their training data.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Closing the Quality Gap in Low-Resource Text-to-Speech: LoRA Fine-Tuning of VoxCPM2 for Khmer and Korean`：Large pretrained text-to-speech (TTS) models sound almost human for well-resourced languages, but much worse for languages that are rare in their training data. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
